"Game ID";"Game Name"
"37385";"1944 - The Loop Master"
"37386";"19xx - The War Against Destiny"
"37388";"Aliens Versus Predator"
"37387";"Armored Warriors"
"37389";"Battle Circuit"
"37390";"Capcom Sports Club"
"37391";"Cyberbots - Fullmetal Madness"
"37394";"Dimahoo"
"37392";"Dungeons And Dragons - Shadow Over Mystara"
"37393";"Dungeons And Dragons - Tower Of Doom"
"37395";"Eco Fighters"
"41446";"Giga Wing"
"149430";"Hyper Street Fighter 2 - The Anniversary Edition"
"40548";"Janpai Puzzle Choukou"
"41934";"Jyangokushi - Haoh No Saihai"
"37399";"Mars Matrix - Hyper Solid Shooting"
"37401";"Marvel Super Heroes"
"37402";"Marvel Super Heroes Vs. Street Fighter"
"37403";"Marvel Vs. Capcom - Clash Of Super Heroes"
"150815";"Mega Man - The Power Battle"
"78893";"Mega Man 2 - The Power Fighters"
"37400";"Mighty! Pang"
"44387";"Night Warriors / Vampire Hunter - Darkstalkers' Revenge"
"37404";"Progear"
"37405";"Puzz Loop 2"
"42597";"Quiz Nanairo Dreams - Nijiirochou No Kiseki"
"42766";"Ring Of Destruction - Slam Masters 2"
"42986";"Street Fighter Alpha - Warriors' Dreams"
"37408";"Street Fighter Alpha 2"
"37409";"Street Fighter Alpha 3"
"43009";"Street Fighter Zero 2 Alpha"
"37410";"Super Gem Fighter - Mini Mix"
"37411";"Super Puzzle Fighter 2 Turbo"
"43304";"Super Street Fighter 2 - The New Challengers"
"37413";"Super Street Fighter 2 Turbo"
"41049";"Vampire / Darkstalkers - The Night Warriors"
"37415";"Vampire Hunter 2 - Darkstalkers' Revenge"
"37417";"Vampire Savior - The Lord Of Vampire"
"37418";"Vampire Savior 2 - The Lord Of Vampire"
"37420";"X-men Vs. Street Fighter"
"37419";"X-men - Children Of The Atom"
