"Game ID";"Game Name"
"462380";"1942"
"460868";"2048"
"190479";"32 In 1 Game Cartridge"
"464201";"7iX"
"464270";"A.R.T.I. - Archaeological Rescue Team International"
"37995";"Ace Of Aces"
"464243";"Aerial"
"464231";"Ah! Zombies"
"37996";"Alien Brigade"
"364153";"Alpha Race"
"464327";"Alpine Avenger"
"464351";"AntiAir"
"190935";"Apple Snaffle"
"249109";"Arkanoid"
"364231";"Armor Attack 2"
"464375";"Ascend"
"37997";"Asteroids"
"37998";"Asteroids Deluxe"
"250813";"Astro Blaster"
"250811";"Astro Fighter"
"462377";"Atlas"
"433100";"Attack Of The PETSCII Robots"
"38003";"B-nQ"
"364480";"Baby Pac-Man"
"37999";"Ballblazer"
"38000";"Barnyard Blaster"
"464279";"Baseball Dice"
"38001";"Basketbrawl"
"465209";"Battlezone"
"464348";"BattLot"
"480230";"Beebx"
"38002";"Beef Drop"
"251585";"Bentley Bear's Crystal Quest"
"464288";"Bernie And The Cubic Conundrum"
"464372";"Bernie And The Tower Of Doom"
"417148";"Binary Land"
"364144";"BlocDrop"
"464237";"Block'Em Sock'Em"
"364180";"Boom!"
"464357";"Bootskell"
"464276";"Breakout"
"464366";"Bubble Bobble"
"480224";"Bullet Festival"
"464219";"Cacorm"
"464303";"Cannon In D - D For Defense"
"364429";"Captain Comic"
"460886";"Cartesian Chaos"
"464234";"Cavit"
"38004";"Centipede"
"364420";"Chase"
"364438";"Chicago Basement"
"38005";"Choplifter!"
"464957";"Clean Sweep"
"38006";"Commando"
"416008";"Cosmic Cabbie"
"464333";"Court Pooper"
"38007";"Crack'ed"
"464225";"Cracky"
"364204";"Crazy Brix"
"464339";"Crazy Freeway"
"430706";"Crazy Otto"
"364414";"Crazy Tank"
"38008";"Crossbow"
"364177";"Cubicle Chaos"
"364195";"Cyb Ur"
"431573";"Danger Zone"
"38010";"Dark Chambers"
"364408";"Death Merchant"
"364597";"Defender"
"38011";"Desert Falcon"
"461987";"Destroyer 7800"
"38012";"Dig Dug"
"464258";"Donald T's Breakout"
"38013";"Donkey Kong"
"38014";"Donkey Kong Junior"
"464291";"Donkey Kong Remix"
"464204";"Donkey Kong XM"
"38015";"Double Dragon"
"417082";"Dragon's Cache"
"417235";"Dragon's Descent"
"431660";"Dragon's Havoc"
"364213";"Draker Quest"
"364432";"Draker Quest 2"
"460877";"Drelbs"
"464315";"Drone Patrol"
"464369";"DrunkWitch"
"464387";"Ducks Away"
"455984";"Dungeon Stalker"
"464399";"E.X.O. - Elite Xeno Operations"
"460865";"Easter Klondike Solitaire"
"38016";"F-18 Hornet"
"190711";"Failsafe"
"364084";"Fat Axl"
"38017";"Fatal Run"
"38018";"Fight Night"
"364201";"Flappy Bird"
"38019";"Food Fight"
"464306";"Frantic Fisher"
"250825";"Frenzy"
"190979";"Froggie"
"364423";"Frogus"
"38020";"Galaga"
"424688";"Galaxian"
"108709";"Gato"
"366991";"Get Lost!"
"464330";"Ghosts'n Goblins"
"364165";"Gorf"
"364453";"GoSub"
"364186";"Graze Suit Alpha"
"470477";"Griffey The Dog"
"464309";"Guntus"
"462368";"Harpy's Curse"
"364150";"Harry's Hen House"
"38021";"Hat Trick"
"417070";"Heartlight"
"364168";"Hearty Manslapper"
"464342";"High Card Draw"
"364207";"Hollywood Brawler"
"464318";"Home Run Baseball"
"464396";"Hopman"
"464381";"I C B M"
"464975";"i Cat"
"464228";"I Ran"
"38022";"Ikari Warriors"
"464336";"Impetus"
"38023";"Impossible Mission"
"464249";"Iron Grip - Destroyer Of Worlds"
"460883";"Jacks Or Better Poker"
"38024";"Jinks"
"38025";"Joust"
"190712";"Jr Pac-Man"
"38026";"Karateka"
"364477";"KC Munchkin"
"460871";"Keystone Koppers"
"38027";"Klax"
"464282";"Knight Guy - In Another Castle"
"464297";"Knight Guy - Quest For Something"
"364426";"Knight Guy In Low Res World - Castle Days"
"417085";"Knight Guy On Board - 30 Squares Of Fate"
"464360";"Krull"
"38028";"Kung-Fu Master"
"364417";"Last Stand Halloween - Holiday Nightmare"
"200499";"Legend Of Silverpeak"
"464261";"Lift"
"464363";"Lola Lines"
"464354";"Lunar Patrol"
"464240";"Lyra The Tenrec"
"38029";"Mario Bros."
"38030";"Mat Mania Challenge"
"464216";"Mazy"
"38031";"Mean 18"
"38032";"Meltdown"
"364435";"Merlain 7800"
"200213";"Meteor Shower"
"38033";"Midnight Mutants"
"430286";"Millie And Molly"
"464864";"Millipede"
"44465";"Missing In Action"
"451919";"Mister Purple Pants"
"464273";"Monster Maze"
"250809";"Moon Cresta"
"416761";"Morf"
"38034";"MotorPsycho"
"38035";"Ms. Pac-Man"
"464138";"Ms. Pac-Man Twin"
"464222";"Neuras"
"38036";"Ninja Golf"
"464252";"Ninjish Guy - Perilous Island"
"464264";"Number Crusher"
"38037";"One-On-One Basketball"
"462371";"Oozy The Goo - Gaiden"
"460889";"Orion Assault"
"419829";"Pac-Man (Hack)"
"461360";"Pac-Man - Energy Drink Edition"
"38038";"Pac-Man Collection!"
"423709";"Pac-Man Collection! - 40th Anniversary Edition"
"461996";"Pac-Man Collection! - Remastered Edition"
"464378";"Penta Go!"
"44466";"Pete Rose Baseball"
"364093";"Pineapple"
"460862";"Pirate Cove"
"44467";"Pit Fighter"
"38040";"Planet Smashers"
"364444";"Plink"
"364441";"Plumb Luck"
"464345";"Plumb Luck DX"
"44468";"Plutos"
"364156";"Poetiru"
"464972";"Pole Position 3"
"38041";"Pole Position 2"
"464405";"Pong"
"418408";"Popeye"
"464300";"Rainbow"
"38042";"Rampage"
"44469";"Rampart"
"464390";"RatTrap"
"367006";"Realm Of No, The"
"38043";"Realsports Baseball"
"44470";"Rescue On Fractalus"
"364411";"ReZolve"
"455747";"Rider Of The Night"
