"Game ID";"Game Name"
"88002";"2 Pak Special - Alien Force / Hoppy"
"88003";"2 Pak Special - Cavern Blast, City War"
"87999";"2 Pak Special - Challenge - Surfing"
"88000";"2 Pak Special - Dungeon Master - Creature Strike"
"88004";"2 Pak Special - Motocross - Boom Bang"
"58685";"2 Pak Special - Space Voyage - Fire Alert"
"88005";"2 Pak Special - Star Warrior / Frogger"
"88001";"2 Pak Special Dark Blue - Planet Patrol,wall Defender"
"87998";"2 Pak Special Green - Dolphin, Pigs 'n' Wolf"
"37661";"2005 Minigame Multicart"
"123512";"3d Genesis"
"123514";"3d Havoc"
"14001";"3-d Tic-tac-toe"
"37908";"32-in-1 Game Cartridge"
"123513";"3d Ghost Attack"
"126645";"3d Zapper"
"464615";"4 Game in One"
"87745";"Criminal Persuit"
"13997";"Acid Drop"
"37663";"Actionauts"
"13992";"Adventure"
"58687";"Adventures On Gx-12"
"14000";"Air Raid"
"107154";"Bogey Blaster"
"13999";"Air-sea Battle"
"37665";"Airlock"
"37666";"Alfred Challenge"
"135538";"Alice's Abenteuer"
"37667";"Alien"
"51178";"Alien Greed"
"51179";"Alien Greed 2"
"51180";"Alien Greed 3"
"141783";"Alien Greed 4 - Adventure"
"37913";"Allia Quest"
"51138";"Alpha Beam With Ernie"
"37669";"Amidar"
"423207";"Amoeba Jump"
"87699";"Androman On The Moon"
"106804";"Angry Video Game Nerd K.o. Boxing"
"200014";"Anguna 2600"
"51182";"Aquaventure"
"135555";"Arcade Golf"
"141785";"Arcade Pong"
"58688";"Armor Ambush"
"58689";"Artillery Duel"
"37670";"Assault"
"37671";"Astar"
"87700";"Asteroid Fire"
"13987";"Asteroids"
"141786";"Asteroids Deluxe"
"51184";"Astroblast"
"51185";"Astrowar"
"58692";"Atari Video Cube"
"37677";"Atlantis"
"51186";"Atlantis 2"
"51187";"Atom Smasher"
"51177";"Avcs Tec Challenge"
"110929";"Bachelor Party"
"87701";"Bachelor Party/gigolo"
"37679";"Bachelorette Party  -  Burning Desire"
"37680";"Backfire"
"14002";"Backgammon"
"14017";"Bank Heist"
"37681";"Barnstorming"
"51188";"Base Attack"
"14056";"Basic Math"
"51156";"Basic Programming"
"14024";"Basketball"
"37682";"Battlezone"
"14015";"Beamrider"
"37683";"Beany Bopper"
"51157";"Beat 'em And Eat 'em"
"37684";"Bee-ball"
"37685";"Berenstain Bears"
"51158";"Bermuda"
"37686";"Bermuda Triangle"
"37687";"Berzerk"
"51159";"Bi! Bi!"
"14011";"Big Bird's Egg Catch"
"136743";"Big Dig"
"87706";"Billard"
"51189";"Bionic Breakthrough"
"368696";"Birthday Mania"
"14083";"Blackjack"
"142962";"Blinky Goes Up"
"106806";"Blip Football"
"51331";"Bloody Human Freeway"
"37688";"Blueprint"
"51332";"Bmx Air Master"
"87710";"Bobby Is Going Home"
"51190";"Boggle"
"37689";"Boing!"
"369512";"Bombs Away"
"107153";"Boom Bang"
"369508";"Booster"
"106807";"Boulder Dash"
"200223";"Bouncin' Baby Bunnies"
"14053";"Bowling"
"14084";"Boxing"
"14050";"Brain Games"
"14016";"Breakout"
"137013";"Bridge"
"51192";"Buck Rogers - Planet Of Zoom"
"37691";"Bugs"
"37692";"Bugs Bunny"
"51330";"Bump 'n' Jump"
"14071";"Bumper Bash"
"37693";"Burgertime"
"51193";"Burning Desire"
"51194";"Cabbage Patch Kids - Adventures In The Park"
"14116";"Cakewalk"
"58693";"California Games"
"14073";"Canyon Bomber"
"59419";"Care Bears"
"37694";"Carnival"
"136838";"Carnival Shooter"
"14065";"Casino"
"59420";"Cat Trax"
"51195";"Cathouse Blues"
"106808";"Cave In"
"37695";"Centipede"
"51196";"Challenge"
"87723";"Chase The Chuck Wagon"
"14085";"Checkers"
"37697";"China Syndrome"
"58694";"Chopper Command"
"136846";"Chronicles Of Ataria"
"136847";"Chronocolor Donkey Kong"
"59422";"Chuck Norris Superkicks"
"14134";"Circus Atari"
"37698";"Climber 5"
"51199";"Coco Nuts"
"87726";"Code Breaker"
"37700";"Colony 7"
"14006";"Combat"
"59424";"Combat Two"
"37701";"Commando"
"59425";"Commando Raid"
"87729";"Communist Mutants From Space"
"51201";"Condor Attack"
"51202";"Confrontation"
"37702";"Congo Bongo"
"51203";"Conquest Of Mars"
"142963";"Conquest of Mars"
"37703";"Cookie Monster Munch"
"59427";"Cosmic Ark"
"14104";"Cosmic Commuter"
"58698";"Cosmic Creeps"
"106809";"Cosmic Invaders"
"59428";"Cosmic Swarm"
"51204";"Crack'ed"
"37705";"Crackpots"
"59429";"Crash Dive"
"37706";"Crazy Balloon"
"37707";"Crazy Climber"
"37708";"Crazy Valet"
"59430";"Cross Force"
"37710";"Crossbow"
"116007";"Radar"
"37711";"Crypts Of Chaos"
"14054";"Crystal Castles"
"37712";"Cubicolor"
"51206";"Cubis"
"58699";"Custer's Revenge"
"59432";"Dark Cavern"
"37713";"Dark Chambers"
"37714";"Dark Mage"
"37715";"Deadly Duck"
"59433";"Death Trap"
"14079";"Defender"
"87737";"Defender 2"
"37716";"Demolition Herby"
"58700";"Demon Attack"
"14060";"Demons To Diamonds"
"110930";"Depth Charge"
"14021";"Desert Falcon"
"51208";"Dice Puzzle"
"37717";"Dig Dug"
"51207";"Dancing Plate"
"14132";"Dodge 'em"
"14072";"Dolphin"
"369564";"Domino"
"51209";"Donald Duck's Speedboat"
"13983";"Donkey Kong"
"59435";"Donkey Kong Junior"
"59436";"Double Dragon"
"59437";"Double Dunk"
"59438";"Dragon Defender"
"37718";"Dragonfire"
"87741";"Dragonstomper"
"14086";"Dragster"
"51210";"Duck Attack"
"51211";"Dukes Of Hazzard"
"59443";"Dumbo's Flying Circus"
"59444";"Dune"
"51212";"Dungeon"
"37731";"E.t. The Extra-terrestrial"
"37721";"Edtris 2600"
"37722";"Eggomania"
"37723";"Elevator Action"
"37724";"Elevators Amiss"
"136960";"Elf Adventure"
"37725";"Eli's Ladder"
"51216";"Elk Attack"
"37726";"Encaved"
"37727";"Encounter At L-5"
"37728";"Enduro"
"37729";"Entombed"
"87746";"Escape From The Mindmaster"
"14074";"Espial"
"37732";"Euchre"
"51219";"Evil Magician Returns"
"37733";"Exocet"
"106811";"Extra Terrestrials"
"87747";"Fall Down"
"37734";"Fantastic Voyage"
"51221";"Farmyard Fun"
"37735";"Fast Eddie"
"37736";"Fast Food"
"14117";"Fatal Run"
"37737";"Fathom"
"37738";"Final Approach"
"127447";"Fire Birds"
"37740";"Fire Fighter"
"37741";"Fire Fly"
"87750";"Fireball"
"135552";"Angling"
"14136";"Fishing Derby"
"14100";"Flag Capture"
"51223";"Flapping"
"143438";"Flappy"
"37742";"Flash Gordon"
"14022";"Football"
"37743";"Forest"
"37744";"Four-play"
"190977";"Fox And Goat"
"37745";"Frankenstein's Monster"
"14101";"Freeway"
"51225";"Frisco"
"51226";"Frog Pond"
"37747";"Frogger (Parker Brothers)"
"51227";"Frogger 2 - Threeedeep!"
"51228";"Frogs And Flies"
"14118";"Front Line"
"14047";"Frostbite"
"369556";"Fu Kung!"
"59449";"Funky Fish"
"58686";"Action Force"
"137116";"Galactic"
"37749";"Galaxian"
"369540";"Galaxian Targ"
"369544";"Game of 2600 Concentration, A"
"37750";"Gamma-attack"
"137381";"Gangster Alley"
"51230";"Garfield"
"14096";"Gas Hog"
"37752";"Gauntlet"
"51231";"General Re-treat"
"14042";"Ghost Manor"
"14003";"Ghostbusters"
"59450";"Ghostbusters 2"
"51232";"Gigolo"
"107147";"Gingerbread Man"
"14089";"Glacier Patrol"
"37754";"Glib"
"59451";"Go Fish"
"59452";"Go Go Home"
"369548";"Going-Up"
"14041";"Golf"
"191765";"Good Luck, Charlie Brown"
"37755";"Gopher"
"37756";"Gorf"
"37757";"Gosub"
"59453";"Grand Prix"
"37758";"Gravitar"
"14014";"Great Escape"
"14013";"Gremlins"
"51233";"Grover's Music Maker"
"37759";"Guardian"
"37760";"Gunfight"
"14028";"Gyruss"
"14029";"H.e.r.o."
"37761";"Halloween"
"51234";"Halo 2600"
"369532";"Hangly-Man"
"14113";"Hangman"
"59454";"Harbor Escape"
"87965";"Hard-Head"
"51235";"Harem"
"13998";"Haunted House"
"37762";"Holey Moley"
"14111";"Home Run"
"88014";"Hot Action Pak - Ghostbusters / Tennis / Plaque Attack / River Raid"
"14098";"Human Cannonball"
"51236";"Hunchy 2"
"14122";"Game of Concentration ,A"
"51237";"I Project"
"88015";"I Robot"
"87771";"Open Sesame"
"87772";"I.q. Memory Teaser"
"14037";"Ice Hockey"
"37764";"Ikari Warriors"
"51238";"Immies And Aggies"
"87897";"Inca Gold"
"51240";"Incoming!"
"14080";"Indy 500"
"37765";"Infiltrate"
"59455";"International Soccer"
"87777";"Inv"
"37766";"Inv+"
"51243";"Ixion"
"37767";"James Bond 007"
"37768";"Jammed"
"37769";"Jawbreaker"
"59457";"Journey Escape"
"14020";"Joust"
"37770";"Joustpong"
"59458";"Jr. Pac-man"
"87780";"Jungle Fever/knight On The Town"
"14061";"Jungle Hunt"
"51244";"Juno First"
"51245";"K.o. Cruiser"
"51246";"Kabobber"
"14035";"Kaboom!"
"51247";"Kamikaze Saucers"
"37771";"Kangaroo"
"14114";"Karate"
"88016";"Kc Monster Maze"
"37772";"Keystone Kapers"
"87781";"Killer Satellites"
"59460";"King Kong"
"14057";"Klax"
"51248";"Knight On The Town"
"14087";"Kool-aid Man"
"37774";"Krull"
"59461";"Kung-fu Master"
"59462";"Kyphus"
"37775";"Lady Bug"
"51249";"Lady In Wading"
"14110";"Laser Blast"
"14108";"Laser Gates"
"87787";"Laser Volley"
"51250";"Lasercade"
"137041";"Laseresal 2002"
"87895";"Space Tunnel"
"51251";"Lead"
"59463";"Lilly Adventure"
"37776";"Lochjaw"
"59464";"Lock 'n' Chase"
"37777";"London Blitz"
"51252";"Looping"
"59467";"Lost Luggage"
"143867";"Lunar Lander"
"51253";"M*a*s*h"
"135553";"Paris Attack"
"37780";"Malagai"
"37781";"Mangia'"
"37782";"Marauder"
"87790";"Marble Craze"
"14066";"Marine Wars"
"37783";"Mario Bros."
"14092";"Master Builder"
"51256";"Masters Of The Universe - The Power Of He-man"
"14137";"Math Gran Prix"
"14131";"Maze Craze"
"87795";"Mcdonald's - Golden Arches Adventure"
"37786";"Medieval Mayhem"
"59468";"Mega Force"
