"Game ID";"Game Name"
"47055";"Baseball Stars"
"47057";"King Of Fighters R-1"
"47058";"Melon-chan No Seichou Nikki"
"47059";"Neo Cherry Master - Real Casino Series"
"47060";"Neo Geo Cup '98"
"47066";"Pocket Tennis"
"47061";"Renketsu Puzzle Tsunagete Pon!"
"47067";"Samurai Shodown! - Pocket Fighting Series"
"47062";"Shougi No Tatsujin"
