path,ssName,ssRegion,ssId,confidence
Little League Baseball - Championship Series (USA).zip,Little League Baseball - Championship Series,us,1937,90
Little Magic (Japan).zip,Little Magic,jp,88445,67
"Little Mermaid, The (USA).zip",Disney's The Little Mermaid,us,1487,50
Little Nemo - The Dream Master (USA).zip,Little Nemo - The Dream Master,us,1366,86
Little Ninja Brothers (USA).zip,Little Ninja Brothers,us,1611,81
Little Samson (USA).zip,Little Samson,us,1326,72
Lode Runner (USA).zip,Lode Runner,us,1544,69
"Lone Ranger, The (USA).zip","Lone Ranger, The",us,1654,76
Loopz (USA).zip,Loopz,us,1802,50
Lost Word of Jenny - Ushinawareta Message (Japan).zip,Lost Word Of Jenny - Ushinawareta Message,jp,71446,85
Lot Lot (Japan).zip,Lot Lot,jp,18807,54
Low G Man - The Low Gravity Man (USA).zip,Low G Man - The Low Gravity Man,us,1399,86
Lunar Pool (USA).zip,Lunar Pool,us,18808,67
Lupin Sansei - Pandora no Isan (Japan).zip,Lupin Sansei - Pandora No Isan,jp,88449,81
M82 Game Selectable Working Product Display (Europe) (Demo) (Kiosk).zip,,eu,,
M.C. Kids (USA).zip,M.C. Kids,us,1590,
M.U.L.E. (USA).zip,M.u.l.e.,us,18737,38
M.U.S.C.L.E. - Tag Team Match (USA).zip,M.u.s.c.l.e. - Tag Team Match,us,1685,71
"Mach Rider (Japan, USA) (Rev 1).zip",Mach Rider,"us,jp",1549,44
Mad Max (USA).zip,Mad Max,us,1269,58
Madoola no Tsubasa (Japan).zip,Madoola No Tsubasa - The Wing Of Madoola,jp,71549,57
"Mafat Conspiracy, The (USA).zip","Mafat Conspiracy, The",us,1764,81
"Magic Candle, The (Japan).zip","Magic Candle, The",jp,1924,74
Magic Carpet 1001 (USA) (Unl).zip,Magic Carpet 1001,us,99396,68
Magic Darts (USA).zip,Magic Darts,us,1891,69
Magic Johnson's Fast Break (USA).zip,Magic Johnson's Fast Break,us,1951,84
"Magic of Scheherazade, The (USA).zip","Magic Of Scheherazade, The",us,1697,81
Magical Taruruuto-kun 2 - Mahou Daibouken (Japan).zip,Magical Taruruuto-kun 2 - Mahou Daibouken,jp,88485,87
Magical Taruruuto-kun - Fantastic World!! (Japan) (Rev 1).zip,Magical Taruruuto-kun - Fantastic World!!,jp,88484,80
Magician (USA).zip,Magician,us,1765,62
Magmax (USA).zip,Magmax,us,1803,55
Magnum Kikiippatsu - Empire City - 1931 (Japan).zip,Magnum Kiki Ippatsu - Empire City 1931,jp,1696,81
Maharaja (Japan).zip,Maharaja,jp,88486,57
Mahjong (Japan) (Rev 2).zip,Mahjong,jp,18809,
Mahjong Club Nagatachou - Sousaisen (Japan).zip,Mahjong Club - Nagatachou,jp,88489,64
Mahjong RPG Dora Dora Dora (Japan).zip,Mahjong Rpg Dora Dora Dora,jp,88491,75
Mahjong Taikai (Japan).zip,Mahjong Taikai,jp,71448,70
Mahjong Taisen (Japan).zip,Mahjong Taisen,jp,88492,70
Mahou no Princess Minky Momo - Remember Dream (Japan).zip,Mahou No Princess Minky Momo - Remember Dream,jp,88495,86
Maison Ikkoku (Japan).zip,Maison Ikkoku,jp,1602,68
Majaventure - Mahjong Senki (Japan).zip,Majaventure - Mahjong Senki,jp,88496,82
Major League (Japan).zip,Major League,jp,88497,67
Major League Baseball (USA) (Rev 1).zip,Major League Baseball,us,1892,70
Majou Densetsu II - Daimashikyou Galious (Japan).zip,Majou Densetsu 2 - Daimashikyou Galious,jp,88498,84
Makai Island (USA) (Proto).zip,Makai Island,us,71405,57
Maniac Mansion (Japan).zip,Maniac Mansion,jp,1336,70
Maniac Mansion (USA).zip,Maniac Mansion,us,1336,74
Mappy (Japan).zip,Mappy,jp,1785,
Mappy Kids (Japan).zip,Mappy Kids,jp,1952,62
Mappy-Land (USA).zip,Mappy-land,us,1872,60
Marble Madness (USA).zip,Marble Madness,us,1471,74
Mario Bros. (World).zip,Mario Bros. Classic,wor,189438,67
Mario is Missing! (USA).zip,Mario Is Missing!,us,1360,73
Mario's Time Machine (USA).zip,Mario's Time Machine,us,1517,80
Marusa no Onna (Japan).zip,Marusa No Onna,jp,88499,65
Mashin Eiyuuden Wataru Gaiden (Japan).zip,Mashin Eiyuu Den Wataru Gaiden,jp,88500,79
Master Chu and the Drunkard Hu (USA) (Unl).zip,Master Chu And The Drunkard Hu,us,18810,74
Masuzoe Youichi - Asa Made Famicom (Japan).zip,Masuzoe Youichi - Asa Made Famicom,jp,88502,85
Matsumoto Tooru no Kabushiki Hisshou Gaku (Japan).zip,Matsumoto Tooru No Kabushiki Hisshou Gaku - Vol. 1,jp,88504,
Matsumoto Tooru no Kabushiki Hisshou Gaku - Part II (Japan).zip,Matsumoto Tooru No Kabushiki Hisshou Gaku - Part 2,jp,88503,85
Maxi 15 (USA) (Rev 1) (Unl).zip,Maxi 15,us,18732,37
Mechanized Attack (USA).zip,Mechanized Attack,us,1914,77
Mega Man 2 (USA).zip,Mega Man 2,us,1255,67
Mega Man 3 (USA).zip,Mega Man 3,us,1286,67
Mega Man 4 (USA) (Rev 1).zip,Mega Man 4,us,1317,53
Mega Man 5 (USA).zip,Mega Man 5,us,1305,67
Mega Man 6 (USA).zip,Mega Man 6,us,1307,67
Mega Man (USA).zip,Mega Man,us,1274,
Meiji Ishin (Japan).zip,Meiji Ishin,jp,88506,65
Meikyuu no Tatsujin - Daimeiro (Japan).zip,Dai Meiro - Meikyu No Tatsujin,jp,65470,47
Meimon! Daisan Yakyuubu (Japan).zip,Meimon! Daisan Yakyuubu,jp,88507,79
Meimon! Takonishi Ouendan - Kouha 6 Nin Shuu (Japan).zip,Meimon! Takonishi Ouendan - Kouha 6 Nin Shuu,jp,88508,88
Meitantei Holmes - Kiri no London Satsujin Jiken (Japan).zip,Meitantei Holmes - Kiri No London Satsujin Jiken,jp,88509,87
Meitantei Holmes - M kara no Chousenjou (Japan).zip,Meitantei Holmes - M Kara No Chousenjou,jp,88510,82
Menace Beach (USA) (Unl).zip,Menace Beach,us,1838,60
Mendel Palace (USA).zip,Mendel Palace,us,1854,72
Mermaids of Atlantis - The Riddle of the Magic Bubble (USA) (Unl).zip,Mermaids Of Atlantis - The Riddle Of The Magic Bubble,us,71451,82
Metal Fighter (USA) (Unl).zip,Metal Fighter,us,1757,62
Metal Gear (USA).zip,Metal Gear,us,1280,67
Metal Max (Japan).zip,Metal Max,jp,18813,60
Metal Slader Glory (Japan).zip,Metal Slader Glory,jp,71452,75
Metal Storm (USA).zip,Metal Storm,us,1465,69
MetalMech - Man & Machine (USA).zip,Metalmech - Man And Machine,us,1839,74
Metro-Cross (Japan).zip,Metro Cross,jp,1607,59
Metroid (USA).zip,Metroid,us,1256,58
Mezase Pachi Pro - Pachio-kun (Japan).zip,Mezase Pachi Pro - Pachio-kun,jp,88513,83
Mezase! Top Pro - Green ni Kakeru Yume (Japan).zip,Mezase Top Pro - Green Ni Kakeru Yume,jp,88514,83
Michael Andretti's World GP (USA).zip,Michael Andretti's World Grand Prix,us,1953,78
Mick & Mack as the Global Gladiators (USA) (Proto) (1993-07-09).zip,Mick And Mack As The Global Gladiators,us,191836,63
Mickey Mousecapade (USA).zip,Mickey Mousecapade,us,1532,78
Mickey's Adventure in Numberland (USA).zip,Mickey's Adventures In Numberland,us,1633,83
Mickey's Safari in Letterland (USA).zip,Mickey's Safari In Letterland,us,1704,82
Micro Machines (USA) (Unl).zip,Micro Machines,us,1545,64
MiG 29 - Soviet Fighter (USA) (Unl).zip,Mig-29 Soviet Fighter,us,1775,63
Might & Magic - Secret of the Inner Sanctum (USA).zip,Might And Magic - Secret Of The Inner Sanctum,us,1533,82
Mighty Bomb Jack (USA).zip,Mighty Bomb Jack,us,1542,76
Mighty Final Fight (USA).zip,Mighty Final Fight,us,1485,78
Millipede (USA).zip,Millipede,us,18733,64
Milon's Secret Castle (USA).zip,Milon's Secret Castle,us,1604,81
Mindseeker (Japan).zip,Mindseeker,jp,88517,62
Minelvaton Saga - Ragon no Fukkatsu (Japan).zip,Minelvaton Saga - Ragon no Fukkatsu,jp,88518,85
Mini Putt (Japan).zip,Mini-putt,jp,18734,
Minna no Taabou no Nakayoshi Daisakusen (Japan).zip,Minna No Taabou No Nakayoshi Daisakusen,jp,88519,82
"Miracle Piano Teaching System, The (USA).zip","Miracle Piano Teaching System, The",us,1867,87
Miracle Ropit's - 2100 Nen no Daibouken (Japan).zip,Miracle Ropit's - 2100 Nen No Daibouken,jp,88520,84
Mirai Shinwa Jarvas (Japan).zip,Mirai Shinwa Jarvas,jp,88521,76
Mission - Impossible (USA).zip,Mission - Impossible,us,1447,80
Mission Cobra (USA) (Unl).zip,Mission Cobra,us,18814,62
Mississippi Satsujin Jiken (Japan) (Rev A).zip,Mississippi Satsujin Jiken,jp,18738,72
Mito Koumon - Sekai Manyuu Ki (Japan).zip,Mito Koumon - Sekai Manyuu Ki,jp,88522,83
Mitsume ga Tooru (Japan).zip,Mitsume Ga Tooru,jp,18735,68
Mizushima Shinji no Daikoushien (Japan).zip,Mizushima Shinji No Daikoushien,jp,88523,81
Moai-kun (Japan).zip,Moai Kun,jp,1954,
Moero!! Juudou Warriors (Japan).zip,Moero!! Judo Warriors,jp,71455,75
Momotarou Densetsu (Japan).zip,Momotarou Dentetsu,jp,189440,
Momotarou Densetsu Gaiden (Japan).zip,Momotarou Densetsu Gaiden,jp,18816,81
Momotarou Dentetsu (Japan).zip,Momotarou Dentetsu,jp,189440,75
"Money Game, The (Japan).zip","Money Game, The",jp,71548,71
Monopoly (USA).zip,Monopoly,us,1585,62
Monster in My Pocket (USA).zip,Monster In My Pocket,us,1994,76
Monster Maker - 7 Tsu no Hihou (Japan).zip,Monster Maker - 7 Tsu No Hihou,jp,88564,81
Monster Party (USA).zip,Monster Party,us,1894,72
Monster Truck Rally (USA).zip,Monster Truck Rally,us,1873,79
"Monstruo de los Globos, El (Spain) (Rev 1) (Gluk Video) (Unl).zip",Monstruo de los Globos,eu,65354,
Moon Crystal (Japan).zip,Moon Crystal,jp,18817,67
Moon Ranger (USA) (Unl).zip,Moon Ranger,us,1955,58
Morita Shougi (Japan).zip,Morita Kazuo No Shougi,jp,88565,55
Motocross Champion (Japan).zip,Motocross Champion,jp,88566,75
Motor City Patrol (USA).zip,Motor City Patrol,us,1874,77
Mottomo Abunai Deka (Japan).zip,Mottomo Abunai Deka,jp,88567,76
Moulin Rouge Senki - Melville no Honoo (Japan).zip,Moulin Rouge Senki - Melville No Honoo,jp,88568,84
Mouryou Senki Madara (Japan).zip,Mouryou Senki Madara,jp,18818,77
Mr. Gimmick (Europe).zip,Mr Gimmick,eu,1712,59
Ms. Pac-Man (USA) (Namco).zip,Ms. Pac-man (namco),us,1617,71
Ms. Pac-Man (USA) (Tengen) (Unl).zip,Ms. Pac-man (tengen),us,112460,64
Mugen Senshi Valis (Japan).zip,Mugen Senshi Valis,jp,18910,75
Muppet Adventure - Chaos at the Carnival (USA).zip,Muppet Adventure - Chaos At The Carnival,us,1703,84
Murder Club - Honkaku Mystery Adventure (Japan).zip,Murder Club,jp,71461,
Musashi no Bouken (Japan).zip,Musashi No Bouken,jp,18819,70
Musashi no Ken - Tadaima Shugyou Chuu (Japan).zip,Musashi No Ken - Tadaima Shugyou Chuu,jp,71463,84
"Mutant Virus, The - Crisis in a Computer World (USA).zip","Mutant Virus - Crisis In A Computer World, The",us,18820,78
My Life My Love - Boku no Yume - Watashi no Negai (Japan).zip,My Life My Love - Boku No Yume - Watashi No Negai,jp,88569,85
Mystery Quest (USA).zip,Mystery Quest,us,1683,72
"Mystery World Dizzy (Europe) (En,Pt,Pl) (Unl).zip",Mystery World Dizzy,eu,150818,56
Nagagutsu o Haita Neko - Sekai Isshuu 80 Nichi Daibouken (Japan).zip,Nagagutsu O Haita Neko - Sekai Isshuu 80 Nichi Daibouken,jp,88570,89
Nakajima Satoru Kanshuu - F-1 Hero 2 (Japan).zip,Nakajima Satoru - F-1 Hero 2,jp,88571,74
Nakayoshi to Issho (Japan).zip,Nakayoshi To Issho,jp,88572,71
Namco Classic (Japan).zip,Namco Classic,jp,88573,
Namco Classic II (Japan).zip,Namco Classic 2,jp,88574,65
Namco Prism Zone - Dream Master (Japan).zip,Dream Master,jp,78518,
Namcot Mahjong III - Mahjong Tengoku (Japan).zip,Namcot Mahjong 3 - Mahjong Tengoku,jp,88575,80
Nangoku Shirei!! - Spy vs Spy (Japan).zip,Nangoku Shirei!! - Spy Vs Spy,jp,71517,80
Nantettatte!! Baseball (Japan).zip,Nantettatte!! Baseball,jp,71465,79
Nantettatte!! Baseball + Nantettatte!! Baseball - Ko-Game Cassette - '91 Kaimaku Hen (Japan).zip,Nantettatte!! Baseball Ko-game Set '91 Kaimakuban,jp,88576,63
Nantettatte!! Baseball + Nantettatte!! Baseball - Ko-Game Cassette - OB All Star Hen (Japan).zip,Nantettatte!! Baseball Ko-game Set Ob All Star Hen,jp,88577,64
Napoleon Senki (Japan).zip,Napoleon Senki,jp,88578,70
NARC (USA).zip,Narc,us,1805,
Navy Blue (Japan).zip,Navyblue,jp,71466,48
Nekketsu Kakutou Densetsu (Japan).zip,Nekketsu Kakutou Densetsu,jp,1758,81
Nekketsu! Street Basket - Ganbare Dunk Heroes (Japan).zip,Nekketsu Street Basket - Ganbare Dunk Heroes,jp,18822,87
NES Open Tournament Golf (USA).zip,Nes Open Tournament Golf,us,1472,76
NES Play Action Football (USA).zip,Nes Play Action Football,us,1804,76
New Ghostbusters II (USA) (Proto).zip,New Ghostbusters 2,us,1378,62
NFL (USA).zip,Nfl,us,1985,
Nichibutsu Mahjong III - Mahjong G Men (Japan).zip,Namcot Mahjong 3 - Mahjong Tengoku,jp,88575,60
Nigel Mansell's World Championship Racing (USA).zip,Nigel Mansell's World Championship,us,1816,80
"Nightmare on Elm Street, A (USA).zip","Nightmare On Elm Street, A",us,1350,81
Nightshade (USA).zip,Nightshade,us,1728,67
Nihonichi no Mei Kantoku (Japan).zip,Nihonichi No Mei Kantoku,jp,88579,77
Niji no Silk Road (Japan).zip,Niji No Silkroad,jp,18740,62
Ninja Crusaders (USA).zip,Ninja Crusaders,us,18921,75
Ninja Gaiden (USA).zip,Ninja Gaiden,us,18922,
Ninja Gaiden II - The Dark Sword of Chaos (USA).zip,Ninja Gaiden II,us,1451,
Ninja Gaiden III - The Ancient Ship of Doom (USA).zip,Ninja Gaiden 3 - The Ancient Ship Of Doom,us,1414,83
Ninja Hattori-kun - Ninja wa Syugyou de Gozaru no Maki (Japan).zip,Ninja Hattori Kun - Ninja Ha Syugyou De Gozaru,jp,71474,75
Ninja Jajamaru-kun (Japan).zip,Ninja Jajamaru-kun,jp,18824,75
Ninja Kid (USA).zip,Ninja Kid,us,18825,64
Ninja-kun - Ashura no Shou (Japan).zip,Ninja-kun - Ashura No Shou,jp,88580,78
Ninja-kun - Majou no Bouken (Japan) (Rev 1).zip,Ninja-kun - Majou No Bouken,jp,71475,70
Ninjara Hoi! (Japan).zip,Ninjara Hoi!,jp,88581,67
Nintendo - NTF2 System Cartridge (USA).zip,,us,,
Nintendo - NTF2 Test Cartridge (NES Test) (USA) (Rev 1) (Test Program).zip,Nintendo NTF2 Test Cartridge,us,422133,55
Nintendo World Championships 1990 (USA) (Competition Cart).zip,Nintendo World Championships 1990,us,18826,69
Nintendo World Class Service - Control Deck Test Cartridge (USA) (Test Program).zip,,us,,
Nintendo World Class Service - Joystick Test Cartridge (USA) (Test Program).zip,,us,,
Nintendo World Class Service - Port Test Cartridge (USA) (Test Program).zip,,us,,
Nintendo World Class Service - Power Pad Test Cartridge (USA) (Test Program).zip,,us,,
Nintendo World Cup (USA).zip,Nintendo World Cup,us,1299,78
Nishimura Kyoutarou Mystery - Blue Train Satsujin Jiken (Japan).zip,Nishimura Kyoutarou Mystery - Blue Train Satsujin Jiken,jp,71477,90
Nishimura Kyoutarou Mystery - Super Express Satsujin Jiken (Japan).zip,Nishimura Kyoutarou Mystery - Super Express Satsujin Jiken,jp,88589,91
Noah's Ark (Europe).zip,Noah's Ark,eu,18827,61
Nobunaga no Yabou - Bushou Fuuun Roku (Japan) (Rev A).zip,Nobunaga No Yabou - Bushou Fuuun Roku,jp,88590,77
Nobunaga's Ambition (USA).zip,Nobunaga's Ambition,us,1780,80
Nobunaga's Ambition II (USA).zip,Nobunaga's Ambition 2,us,18828,75
North and South (USA).zip,North And South,us,1476,70
Nuts & Milk (Japan).zip,Nuts And Milk,jp,18741,56
Obocchama-kun (Japan).zip,Obocchama-kun,jp,88476,68
Oeka Kids - Anpanman no Hiragana Daisuki (Japan).zip,Oeka Kids - Anpanman No Hiragana Daisuki,jp,18829,85
Oeka Kids - Anpanman to Oekaki Shiyou!! (Japan).zip,Oeka Kids - Anpanman To Oekaki Shiyou!!,jp,189446,84
Oishinbo - Kyuukyoku no Menu Sanbon Shoubu (Japan).zip,Oishinbo - Kyuukyoku No Menu Sanbon Shoubu,jp,88478,85
Okkotoshi Puzzle - Tonjan! (Japan).zip,Okkotoshi Puzzle - Tonjan!,jp,88479,81
Onyanko Town (Japan).zip,Onyanko Town,jp,71478,67
Operation Secret Storm (USA) (Unl).zip,Operation Secret Storm,us,18831,73
Operation Wolf (USA).zip,Operation Wolf,us,1551,74
Orb-3D (USA).zip,Orb-3d,us,1855,45
Osomatsu-kun - Back to the Me no Deppa no Maki (Japan).zip,Osomatsu-kun,jp,88531,
Otaku no Seiza - An Adventure in the Otaku Galaxy (Japan).zip,Otaku No Seiza - An Adventure In The Otaku Galaxy,jp,71479,84
Othello (USA).zip,Othello (HES),us,423296,73
Outlanders (Japan).zip,Outlanders,jp,18742,62
Over Horizon (Europe).zip,Over Horizon,eu,1938,65
Overlord (USA).zip,Overlord,us,18832,62
P'Radikus Conflict (USA) (Unl).zip,P'radikus Conflict,us,18839,65
P.O.W. - Prisoners of War (USA).zip,P.o.w. - Prisoners Of War,us,1806,73
Pac-Land (Japan).zip,Pac-Land,jp,1439,57
Pac-Man (USA) (Namco).zip,Pac-Man (namco),us,1327,70
Pac-Mania (USA) (Unl).zip,Pac-mania,us,1639,
Pachi-Slot Adventure 2 - Sorotta-kun no Pachi-Slot Tanteidan (Japan).zip,Pachi-slot Adventure 2 - Sorotta-kun No Pachi-slot Tanteidan,jp,88591,86
Pachi-Slot Adventure 3 - Bitaoshii 7 Kenzan! (Japan).zip,Pachi-slot Adventure 3 - Bitaoshii 7 Kenzan!,jp,88592,86
Pachicom (Japan).zip,Pachicom,jp,71481,57
Pachinko Daisakusen 2 (Japan).zip,Pachinko Daisakusen 2,jp,88594,78
Pachinko Daisakusen (Japan).zip,Pachinko Daisakusen,jp,88593,
Pachio-kun 2 (Japan).zip,Pachio-kun 2,jp,88595,67
Pachio-kun 3 (Japan) (Rev A).zip,Pachio-kun 3,jp,88596,55
Pachio-kun 4 (Japan).zip,Pachio-kun 4,jp,88597,67
Pachio-kun 5 (Japan).zip,Pachio-kun 5,jp,88598,67
Palamedes (USA).zip,Palamedes,us,1895,64
"Palamedes II - Star Twinkle, Hoshi no Mabataki (Japan).zip",Palamedes 2 - Star Twinkles,jp,18833,61
Panic Restaurant (USA).zip,Panic Restaurant,us,1992,76
Paperboy 2 (USA).zip,Paperboy 2,us,1582,67
Paperboy (USA).zip,Paperboy,us,1362,
Parallel World (Japan).zip,Parallel World,jp,18834,70
Parasol Henbee (Japan).zip,Parasol Henbee,jp,88600,70
Parasol Stars - Rainbow Islands II (Europe).zip,Parasol Stars - Rainbow Islands 2,eu,1664,80
Paris-Dakar Rally Special (Japan).zip,Paris-dakar Rally Special,jp,88601,77
Parodius (Europe).zip,Parodius,eu,1500,55
Peek-A-Boo Poker (USA) (Unl).zip,Peek-a-boo Poker,us,18743,58
Peepar Time (Japan).zip,Peepar Time,jp,88602,65
Penguin-kun Wars (Japan).zip,Penguin-kun Wars,jp,18835,73
Pennant League!! - Home Run Nighter (Japan).zip,Pennant League - Home Run Nighter,jp,88336,82
"Pennant League, The - Home Run Nighter '90 (Japan).zip",The Pennant League : Home Run Nighter '90,jp,88335,
Perman (Japan).zip,Perman - Enban Wo Torikaese!!,jp,88605,
Perman Part 2 - Himitsu Kessha Madoodan o Taose! (Japan).zip,Perman Part 2 - Himitsu Kessha Madoodan O Taose!,jp,88606,87
Pescatore (Japan) (Proto).zip,Pescatore,jp,88607,47
Pesterminator - The Western Exterminator (USA) (Unl).zip,Pesterminator - The Western Exterminator,us,18744,83
Phantom Fighter (USA).zip,Phantom Fighter,us,1896,75
Pictionary - The Game of Video Quick Draw (USA).zip,Pictionary - The Game Of Video Quick Draw,us,18836,87
Pin Bot (USA).zip,Pin-bot,us,1768,
"Pinball (Japan, USA).zip",Pinball,"us,jp",1675,
Pinball Quest (USA).zip,Pinball Quest,us,18837,72
Pipe Dream (USA).zip,Pipe Dream,us,18838,67
Pirates! (USA).zip,Pirates!,us,1552,62
Pizza Pop! (Japan).zip,Pizza Pop!,jp,71483,62
Plasma Ball (Japan).zip,Plasma Ball,jp,88609,65
Platoon (USA) (Rev 1).zip,Platoon,us,1519,44
Pocket Zaurus - Juu Ouken no Nazo (Japan).zip,Pocket Zaurus - Ju Ouken No Nazo,jp,71484,81
Pooyan (Japan).zip,Pooyan,jp,1817,50
Popeye (World) (Rev 1).zip,Popeye,wor,1569,
Popeye no Eigo Asobi (Japan).zip,Popeye No Eigo Asobi,jp,152286,73
Portopia Renzoku Satsujin Jiken (Japan).zip,Portopia Renzoku Satsujin Jiken,jp,18746,84
Power Blade 2 (USA).zip,Power Blade 2,us,1670,72
Power Blade (USA).zip,Power Blade,us,1407,
Power Blazer (Japan).zip,Power Blazer,jp,140547,67
Power Punch II (USA).zip,Power Punch 2,us,1897,65
Power Soccer (Japan).zip,Power Soccer,jp,88616,67
Predator (USA).zip,Predator,us,1497,62
President no Sentaku (Japan).zip,President No Sentaku,jp,88617,73
Prince of Persia (USA).zip,Prince Of Persia,us,1392,71
Princess Tomato in the Salad Kingdom (USA).zip,Princess Tomato In The Salad Kingdom,us,1776,83
Pro Action Replay (Europe) (v1.2) (Cart Present) (Unl).zip,,eu,,
Pro Sport Hockey (USA).zip,Pro Sport Hockey,us,1777,76
Pro Wrestling (USA) (Rev 1).zip,Pro Wrestling,us,1540,59
Pro Yakyuu - Family Stadium '87 (Japan).zip,Pro Yakyuu : Family Stadium '87,jp,204334,81
Pro Yakyuu - Family Stadium '88 (Japan).zip,Pro Yakyuu : Family Stadium '88,jp,204336,81
Pro Yakyuu Satsujin Jiken! (Japan).zip,Pro Yakyuu Satsujin Jiken!,jp,88618,81
Project Q (Japan).zip,Project Q,jp,88619,
Punch-Out!! (USA).zip,Punch-Out!! Special,us,422268,70
"Punisher, The (USA).zip","Punisher, The",us,1599,72
Puss 'n Boots - Pero's Great Adventure (USA).zip,Puss N Boots - Pero's Great Adventure,us,18841,85
Puyo Puyo (Japan).zip,Puyo Puyo,jp,18747,60
Puzslot (Japan).zip,Puzslot,jp,88620,54
Puzzle (USA) (Unl).zip,Puzzle,us,18842,43
Puzznic (USA).zip,Puzznic,us,1940,58
Pyokotan no Daimeiro (Japan).zip,Pyokotan No Daimeiro,jp,88621,73
Pyramid (USA) (Rev 1) (Unl).zip,Pyramid,us,18748,
Q-bert (USA).zip,Q-bert,us,1671,55
QIX (USA).zip,Qix,us,1919,
Quarter Back Scramble (Japan).zip,Quarter Back Scramble,jp,78529,78
Quarth (Japan).zip,Quarth,jp,18749,50
Quattro Adventure (USA) (Unl).zip,Quattro Adventure,us,1628,
Quattro Arcade (USA) (Unl).zip,Quattro Arcade,us,1920,64
Quattro Sports (USA) (Unl).zip,Quattro Sports,us,1707,
R.B.I. Baseball 2 (USA) (Unl).zip,R.b.i. Baseball 2,us,1656,60
R.B.I. Baseball 3 (USA) (Unl).zip,R.b.i. Baseball 3,us,1856,60
R.B.I. Baseball (USA).zip,R.b.i. Baseball,us,1971,
R.C. Pro-Am (USA) (Rev 1).zip,R.c. Pro-am,us,1452,
R.C. Pro-Am II (USA).zip,R.c. Pro-am 2,us,1413,54
Racer Mini Yonku - Japan Cup (Japan).zip,Racer Mini Yonku - Japan Cup,jp,78560,82
Racermate Challenge II (USA) (v9.03.128) (Unl).zip,Racermate Challenge 2,us,78562,59
Racket Attack (USA).zip,Racket Attack,us,1716,72
Rackets & Rivals (Europe).zip,Rackets And Rivals,eu,71487,64
Rad Racer (USA).zip,Rad Racer,us,1441,
Rad Racer II (USA).zip,Rad Racer 2,us,1655,61
Rad Racket - Deluxe Tennis II (USA) (Unl).zip,Rad Racket - Deluxe Tennis 2,us,18846,74
Radac Tailor-Made (Japan).zip,Radac Tailor-made,jp,88524,70
Raid 2020 (USA) (Unl).zip,Raid 2020,us,18847,53
Raid on Bungeling Bay (USA).zip,Raid On Bungeling Bay,us,1926,77
Rainbow Islands (USA).zip,Rainbow Islands,us,1555,75
Rainbow Islands - Bubble Bobble 2 (Europe).zip,Rainbow Islands - Bubble Bobble 2,eu,118883,84
Rally Bike (USA).zip,Rally Bike,us,1826,67
Rambo (USA) (Rev 1).zip,Rambo,us,1293,
Rampage (USA).zip,Rampage,us,1698,58
Rampart (Japan) (Konami).zip,Rampart,jp,1842,42
Rampart (USA) (Jaleco).zip,Rampart,us,1842,42
Remote Control (USA).zip,MTV's Remote Control,us,18848,64
"Ren & Stimpy Show, The - Buckeroo$! (USA).zip","Ren And Stimpy Show - Buckeroo$!, The",us,18849,73
Renegade (USA).zip,Renegade,us,1419,62
Rescue - The Embassy Mission (USA).zip,Rescue - The Embassy Mission,us,1455,85
Ring King (USA).zip,Ring King,us,1827,64
River City Ransom (USA).zip,River City Ransom,us,1329,
Road Fighter (Europe).zip,Road Fighter,eu,1718,65
Road Runner (USA) (Unl).zip,Road Runner,us,1635,58
RoadBlasters (USA).zip,Roadblasters,us,1843,65
Robert Byrne's Pool Challenge (USA) (Proto) (Unl).zip,Robert Byrne's Pool Challenge,us,88525,71
Robin Hood - Prince of Thieves (USA) (Rev 1).zip,Robin Hood - Prince Of Thieves,us,1425,74
Robo Warrior (USA).zip,Robo Warrior,us,1404,71
Robocco Wars (Japan).zip,Robocco Wars,jp,78561,67
RoboCop 2 (USA) (Rev 1).zip,Robocop 2,us,1429,44
RoboCop 3 (USA).zip,Robocop 3,us,1534,57
RoboCop (USA).zip,Robocop,us,1325,
RoboCop versus The Terminator (USA) (Proto).zip,Robocop Versus The Terminator,us,88526,71
Robodemons (USA) (Unl).zip,Robodemons,us,18750,56
Rock 'n' Ball (USA).zip,Rock 'n' Ball,us,1983,72
Rocket Ranger (USA).zip,Rocket Ranger,us,1828,72
"Rocketeer, The (USA).zip","Rocketeer, The",us,1612,74
Rockin' Kats (USA).zip,Rockin' Kats,us,1857,71
Rodland (Europe).zip,Rod Land,eu,1790,
Roger Clemens' MVP Baseball (USA).zip,Roger Clemens' Mvp Baseball,us,1972,78
Rokudenashi Blues (Japan).zip,Rokudenashi Blues,jp,71490,74
Rollerball (USA).zip,Rollerball,us,18751,67
Rollerblade Racer (USA).zip,Rollerblade Racer,us,18850,77
Rollergames (USA).zip,Rollergames,us,1793,69
Rolling Thunder (USA) (Unl).zip,Rolling Thunder,us,1629,65
Romance of the Three Kingdoms (USA).zip,Romance Of The Three Kingdoms,us,18851,
Romance of the Three Kingdoms II (USA).zip,Romance Of The Three Kingdoms 2,us,1917,77
Romancia (Japan).zip,Romancia,jp,18852,57
Roundball - 2-on-2 Challenge (USA).zip,Round Ball - The Two On Two Challenge,us,1807,61
Route-16 Turbo (Japan).zip,Route-16 Turbo,jp,71491,70
RPG Jinsei Game (Japan).zip,Rpg Jinsei Game,jp,88529,62
Rumble Station - 15 in 1 (USA) (Unl).zip,Rumble Station - 15 In 1,us,88530,72
