path,ssName,ssRegion,ssId,confidence
"2 Games in 1 - The Lion King + Disney Princess (Europe) (En,Fr,De,Es,It,Nl,Sv,Da+En).zip",2 Games In 1 - The Lion King + Disney Princess,eu,83078,67
"2 Games in 1 - The SpongeBob SquarePants Movie + SpongeBob SquarePants and Friends in Freeze Frame Frenzy (Europe) (En,Fr,De,Es,It,Nl+En,Fr,De,Es,Nl).zip",2 Games In 1 - The Spongebob Squarepants Movie + Spongebob Squarepants And Friends In Freeze Frame Frenzy,eu,83079,76
2 Games in 1! - Dragon Ball Z - Buu's Fury + Dragon Ball GT - Transformation (USA).zip,2 Games In 1! - Dragon Ball Z - Buu's Fury + Dragon Ball Gt - Transformation,us,83018,91
2 Games in One! - Dr. Mario + Puzzle League (USA).zip,2 Games In One! - Dr. Mario + Puzzle League,us,83080,88
2 Games in One! - Gauntlet + Rampart (USA).zip,2 Games In One! - Gauntlet + Rampart,us,83081,85
2 Games in One! - Marble Madness + Klax (USA).zip,,us,,
2 Games in One! - Paperboy + Rampage (USA).zip,2 Games In One! - Paperboy + Rampage,us,83083,85
2 Games in One! - Spy Hunter + Super Sprint (USA).zip,2 Games In One! - Spy Hunter + Super Sprint,us,83084,88
2 Great Games! - Pac-Man World + Ms. Pac-Man - Maze Madness (USA).zip,2 Great Games! - Pac-man World + Ms. Pac-man - Maze Madness,us,83085,89
"2 in 1 - Asterix & Obelix - Bash Them All! + Asterix & Obelix XXL (Europe) (En,Fr,De,Es,It,Nl).zip",2 In 1 - Asterix And Obelix - Bash Them All! + Asterix And Obelix Xxl,eu,83093,73
"2 in 1 - V-Rally 3 + Stuntman (Europe) (En,Fr,De,Es,It).zip",2 In 1 - V-rally 3 + Stuntman,eu,83095,61
2 in 1 Game Pack - Shrek 2 + Shark Tale (USA).zip,2 In 1 Game Pack - Shrek 2 + Shark Tale,us,83086,86
"2 in 1 Game Pack - Spider-Man + Spider-Man 2 (USA) (En,Fr,De+En,Fr,De,Es).zip",2 In 1 Game Pack - Spider-man + Spider-man 2,us,83088,68
"2 in 1 Game Pack - Spider-Man - Mysterio's Menace + X2 - Wolverine's Revenge (USA, Europe).zip",2 In 1 Game Pack - Spider-man - Mysterio's Menace + X2 - Wolverine's Revenge,"us,eu",83091,87
"2 in 1 Game Pack - Tony Hawk's Underground + Kelly Slater's Pro Surfer (USA, Europe).zip",2 In 1 Game Pack - Tony Hawk's Underground + Kelly Slater's Pro Surfer,"us,eu",83092,87
2-in-1 Fun Pack - Shrek 2 + Madagascar (USA).zip,2-in-1 Fun Pack - Dreamworks Madagascar + Dreamworks Shrek 2,us,83099,63
2-in-1 Fun Pack - Shrek 2 + Madagascar - Operation Penguin (USA).zip,2-in-1 Fun Pack - Dreamworks Madagascar - Operation Penguin + Dreamworks Shrek 2,us,83100,73
2K Sports - Major League Baseball 2K7 (USA).zip,Major League Baseball 2k7,us,4634,67
3 Game Pack! - Candy Land + Chutes and Ladders + Original Memory Game (USA).zip,3 Game Pack! - Candy Land + Chutes And Ladders + Original Memory Game,us,83102,92
3 Game Pack! - Ker Plunk! + Toss Across + Tip It (USA).zip,3 Game Pack! - Ker Plunk! + Toss Across + Tip It,us,83103,91
3 Game Pack! - Mouse Trap + Simon + Operation (USA).zip,3 Game Pack! - Mouse Trap + Simon + Operation,us,83104,90
3 Game Pack! - The Game of Life + Payday + Yahtzee (USA).zip,3 Game Pack! - The Game Of Life + Payday + Yahtzee,us,83105,89
"3 Games in 1 - Rugrats - I Gotta Go Party + SpongeBob SquarePants - SuperSponge + Tak and the Power of Juju (Europe) (En+En+En,Fr,De).zip",3 Games In 1 - Rugrats - I Gotta Go Party + Spongebob Squarepants - Supersponge + Tak And The Power Of Juju,eu,83106,82
3 Games in One - Darts + Roll-a-Ball + Shuffle Bowl (USA).zip,,us,,
3 Games in One! - Breakout + Centipede + Warlords (USA).zip,3 Games In One! - Breakout + Centipede + Warlords,us,83107,89
3 Games in One! - Super Breakout + Millipede + Lunar Lander (USA).zip,3 Games In One! - Super Breakout + Millipede + Lunar Lander,us,83108,91
3 Games in One! - Yars' Revenge + Asteroids + Pong (USA).zip,3 Games In One! - Yars' Revenge + Asteroids + Pong,us,83109,89
4 Games on One Game Pak (Nickelodeon Movies) (USA).zip,4 Games on One Game Pak (Nickelodeon Movies),us,200483,90
4 Games on One Game Pak (Nicktoons) (USA).zip,4 Games On One Game Pak - Nicktoons,us,83110,80
"4 Games on One Game Pak (Racing) (USA) (En,Fr,De,Es,It).zip",4 Games On One Game Pak - Gt Advance + Gt Advance 2 + Gt Advance 3 + Motogp,us,192003,
"007 - Everything or Nothing (USA, Europe) (En,Fr,De).zip",007 - Everything Or Nothing,"us,eu",3949,63
"007 - NightFire (USA, Europe) (En,Fr,De).zip",007 - Nightfire,"us,eu",3869,47
"2006 FIFA World Cup - Germany 2006 (USA, Europe) (En,Fr,De,Es,It).zip",Fifa World Cup - Germany 2006,"us,eu",4065,53
[BIOS] Game Boy Advance (World).zip,,wor,,
"Ace Combat Advance (USA, Europe).zip",Ace Combat Advance,"us,eu",4221,67
Ace Lightning (Europe).zip,Ace Lightning,eu,65417,67
"Action Man - Robot Atak (Europe) (En,Fr,De,Es,It).zip",Action Man - Robot Atak,eu,4242,61
"Action Replay (Europe) (En,Fr,De,It) (v3.3) (Unl).zip",,eu,,
Action Replay MAX (Europe) (Unl).zip,,eu,,
Activision Anthology (USA).zip,Activision Anthology,us,72006,80
Advance Guardian Heroes (USA).zip,Advance Guardian Heroes,us,4051,82
Advance Wars 2 - Black Hole Rising (USA).zip,Advance Wars 2 - Black Hole Rising,us,3773,87
Advance Wars (USA) (Rev 1).zip,Advance Wars,us,3782,57
Adventure of Tokyo Disney Sea (Japan).zip,Adventure Of Tokyo Disney Sea,jp,72008,80
"Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron, The (USA, Europe).zip","Adventures Of Jimmy Neutron - Boy Genius Vs. Jimmy Negatron, The","us,eu",83921,83
"Adventures of Jimmy Neutron Boy Genius, The - Attack of the Twonkies (USA, Europe).zip","Adventures Of Jimmy Neutron Boy Genius - Attack Of The Twonkies, The","us,eu",4500,82
"Adventures of Jimmy Neutron Boy Genius, The - Jet Fusion (USA, Europe).zip","Adventures Of Jimmy Neutron Boy Genius - Jet Fusion, The","us,eu",107242,82
