path,ssName,ssRegion,ssId,confidence
Atmosfear (USA) (Proto) (1994-07-12).zip,Atmosfear,us,199976,37
Axelay (USA).zip,Axelay,us,2152,55
B.O.B. (USA).zip,B.o.b.,us,2384,36
Bahamut Lagoon (Japan).zip,Bahamut Lagoon,jp,2206,70
Bakukyuu Renpatsu!! Super B-Daman (Japan).zip,Bakukyuu Renpatsu!! Super B-daman,jp,38591,82
Bakumatsu Kourinden Oni (Japan).zip,Bakumatsu Kourinden - Oni,jp,19000,77
Bakutou Dochers - Bumps-jima wa Oosawagi (Japan).zip,Bakutou Dochers,jp,38593,45
Ball Bullet Gun (Japan).zip,Ball Bullet Gun,jp,38594,71
Ballz 3D - Fighting at Its Ballziest (USA).zip,Ballz 3d - Fighting At Its Ballziest,us,19001,83
Bananas de Pijamas (World) (Unl) (Pirate).zip,,wor,,
Barbarossa (Japan).zip,Barbarossa,jp,38595,62
Barbie Super Model (USA).zip,Barbie - Super Model,us,2751,75
Barbie Vacation Adventure (USA) (Proto).zip,Barbie - Vacation Adventure,us,2853,71
Barkley Shut Up and Jam! (USA).zip,Barkley - Shut Up And Jam!,us,2834,77
Bass Masters Classic (USA).zip,Bass Masters Classic,us,2821,80
Bass Masters Classic - Pro Edition (USA).zip,Bass Masters Classic - Pro Edition,us,2712,87
Bassin's Black Bass (USA).zip,Bassin's Black Bass With Hank Parker,us,2822,65
Bastard!! - Ankoku no Hakaishin (Japan).zip,Bastard!!,jp,2578,
Batman (USA) (Proto) [b].zip,Batman,us,38596,
Batman - Revenge of the Joker (USA) (Proto).zip,Batman - Revenge Of The Joker,us,2347,71
Batman Forever (USA) (Rev 1).zip,Batman Forever,us,2245,61
Batman Returns (USA).zip,Batman Returns,us,2213,74
Battle Blaze (USA).zip,Battle Blaze,us,2792,71
Battle Cars (USA).zip,Battle Cars,us,2856,69
Battle Clash (USA).zip,Battle Clash,us,19002,71
"Battle Commander - Hachibushuu, Shura no Heihou (Japan).zip","Battle Commander - Hachibushuu, Shura No Heihou",jp,38597,87
Battle Cross (Japan).zip,Battle Cross,jp,38598,67
Battle Dodge Ball (Japan).zip,,,2752,75
Battle Dodge Ball II (Japan).zip,Battle Dodge Ball 2,jp,2752,71
Battle Grand Prix (USA).zip,Battle Grand Prix,us,19003,77
Battle Jockey (Japan).zip,Battle Jockey,jp,38600,68
Battle Master - Kyuukyoku no Senshi-tachi (Japan).zip,Battle Master - Kyuukyoku No Senshi-tachi,jp,38601,85
Battle Pinball (Japan).zip,Battle Pinball,jp,38602,70
Battle Racers (Japan).zip,Battle Racers,jp,38603,68
Battle Robot Retsuden (Japan) (Rev 1).zip,Battle Robot Retsuden,jp,38604,68
Battle Soccer 2 (Japan).zip,Battle Soccer 2,jp,38606,71
Battle Soccer - Field no Hasha (Japan).zip,Battle Soccer - Field No Hasha,jp,38605,81
Battle Submarine (Japan).zip,Battle Submarine,jp,38608,73
Battle Tycoon - Flash Hiders SFX (Japan) (Rev 1).zip,Battle Tycoon,jp,19005,
Battle Zeque Den (Japan).zip,Battle Zeque Den,jp,38607,73
Battletoads in Battlemaniacs (USA).zip,Battletoads In Battlemaniacs,us,2140,82
Battletoads-Double Dragon (USA).zip,Battletoads And Double Dragon,us,2139,75
Bazooka Blitzkrieg (USA).zip,Bazooka Blitzkrieg,us,18928,78
Beauty and the Beast (USA).zip,Disney's Beauty And The Beast,us,2412,61
Beavis and Butt-Head (USA).zip,Beavis And Butt-head,us,2478,72
Bebe's Kids (USA).zip,Bebe's Kids,us,18929,69
Beethoven - The Ultimate Canine Caper! (USA).zip,Beethoven - The Ultimate Canine Caper!,us,2744,88
Benkei Gaiden - Suna no Shou (Japan).zip,Benkei Gaiden - Suna No Shou,jp,38610,79
Best of the Best - Championship Karate (USA).zip,Best Of The Best - Championship Karate,us,2435,84
