path,ssName,ssRegion,ssId,confidence
Pachi-Slot Aruze Oukoku Pocket - Azteca (Japan).zip,Pachi-slot Aruze Oukoku Pocket - Azteca,jp,87573,84
Pachi-Slot Aruze Oukoku Pocket - Dekahel 2 (Japan).zip,Pachi-slot Aruze Oukoku Pocket - Dekahel 2,jp,87574,85
Pachi-Slot Aruze Oukoku Pocket - Delsol 2 (Japan).zip,Pachi-slot Aruze Oukoku Pocket - Delsol 2,jp,87575,85
Pachi-Slot Aruze Oukoku Pocket - e-Cup (Japan).zip,Pachi-slot Aruze Oukoku Pocket - E-cup,jp,87576,80
Pachi-Slot Aruze Oukoku Pocket - Hanabi (Japan).zip,Pachi-slot Aruze Oukoku Pocket - Hanabi,jp,87577,84
Pachi-Slot Aruze Oukoku Pocket - Hanabi (Japan) (Beta).zip,Pachi-slot Aruze Oukoku Pocket - Hanabi,jp,87577,78
Pachi-Slot Aruze Oukoku Pocket - Ohhanabi (Japan).zip,Pachi-slot Aruze Oukoku Pocket - Oohanabi,jp,87578,83
Pachi-Slot Aruze Oukoku Pocket - Porcano 2 (Japan).zip,Pachi-slot Aruze Oukoku Pocket - Porcano 2,jp,87579,85
Pachi-Slot Aruze Oukoku Pocket - Ward of Lights (Japan).zip,Pachi-slot Aruze Oukoku Pocket - Ward Of Lights,jp,87580,85
Pachinko Hisshou Guide - Pocket Parlor (Japan).zip,Pachinko Hisshou Guide - Pocket Parlor,jp,87581,86
Party Mail (Japan).zip,Party Mail,jp,87582,62
Party Mail (Japan) (Beta).zip,Party Mail,jp,87582,51
"Picture Puzzle (USA, Europe).zip",Picture Puzzle,"us,eu",87572,
Pocket Love - if (Japan).zip,Pocket Love If,jp,87583,62
Pocket Reversi (Europe).zip,Pocket Reversi,eu,87584,68
Pocket Reversi (Japan).zip,Pocket Reversi,jp,87584,70
"Pocket Tennis Color - Pocket Sports Series (World) (En,Ja).zip",Pocket Tennis Color - Pocket Sports Series,wor,87585,81
PP-AA01 - Pusher - Program - Hontai Controller Gawa (Japan).zip,Prize Game - Pp-aa01 Pusher Program,jp,87586,41
"Puyo Pop (World) (En,Ja).zip",Puyo Pop,wor,87587,44
"Puyo Pop (World) (En,Ja) (Beta).zip",Puyo Pop,wor,87587,37
"Puzzle Bobble Mini (Japan, Europe).zip",Puzzle Bobble Mini,eu,87588,64
"Puzzle Bobble Mini (Japan, Europe) (En,Ja) (Beta).zip",Puzzle Bobble Mini,eu,87588,51
"Puzzle Link 2 (USA, Europe).zip",Puzzle Link 2,"us,eu",47047,59
Puzzle Link (Europe).zip,Puzzle Link,eu,47046,
Renketsu Puzzle Tsunagete Pon! Color (Japan).zip,Puzzle Link,jp,47046,
Rockman - Battle & Fighters (Japan).zip,Rockman Battle And Fighters,jp,87590,73
Rockman - Battle & Fighters (Japan) (Beta).zip,Rockman Battle And Fighters,jp,87590,66
"Samurai Shodown! 2 - Pocket Fighting Series (World) (En,Ja).zip",Samurai Shodown 2,wor,47048,43
"Shanghai Mini (Japan) (En,Ja) (Beta).zip",Shanghai Mini,jp,47049,49
"Shanghai Mini (USA) (En,Ja) (Beta).zip",Shanghai Mini,us,47049,51
"Shanghai Mini (World) (En,Ja).zip",Shanghai Mini,wor,47049,57
Shinki Sekai Evolution - Hateshinai Dungeon (Japan).zip,Shinki Sekai Evolution - Hateshinai Dungeon,jp,47032,
Shougi no Tatsujin Color (Japan).zip,Shougi No Tatsujin Color,jp,87592,77
SNK Gals' Fighters (Japan).zip,Snk Gals Fighters,jp,47050,64
"SNK Gals' Fighters (USA, Europe).zip",Snk Gals Fighters,"us,eu",47050,57
SNK vs. Capcom - Card Fighters 2 - Expand Edition (Japan).zip,Snk Vs. Capcom - Card Fighters 2 - Expand Edition,jp,87593,84
"SNK vs. Capcom - Card Fighters' Clash - Capcom Version (USA, Europe).zip",Snk Vs. Capcom - Card Fighter's Clash - Capcom Version,"us,eu",47051,79
"SNK vs. Capcom - Card Fighters' Clash - SNK Version (USA, Europe).zip",Snk Vs. Capcom - Card Fighter's Clash - Snk Version,"us,eu",47052,75
SNK vs. Capcom - Gekitotsu Card Fighters (Japan) (Demo).zip,Snk Vs. Capcom - Gekitotsu Card Fighters,jp,87594,75
SNK vs. Capcom - Gekitotsu Card Fighters - Capcom Supporter Version (Japan).zip,Snk Vs. Capcom - Card Fighter's Clash - Capcom Version,jp,47051,66
SNK vs. Capcom - Gekitotsu Card Fighters - SNK Supporter Version (Japan).zip,Snk Vs. Capcom - Card Fighter's Clash - Snk Version,jp,47052,
SNK vs. Capcom - Gekitotsu Card Fighters - SNK Supporter Version (Japan) (Beta).zip,,jp,,
"SNK vs. Capcom - The Match of the Millennium (World) (En,Ja).zip",Snk Vs. Capcom - The Match Of The Millennium,wor,47053,72
Sonic The Hedgehog - Pocket Adventure (World).zip,Sonic The Hedgehog - Pocket Adventure,wor,47054,86
Sonic The Hedgehog - Pocket Adventure (World) (Beta) (1999-10-22).zip,Sonic The Hedgehog - Pocket Adventure,wor,47054,70
Sonic The Hedgehog - Pocket Adventure (World) (Demo).zip,Sonic The Hedgehog - Pocket Adventure,wor,47054,80
Soreike!! Hanafuda Doujou (Japan).zip,Soreike!! Hanafuda Doujou,jp,87596,81
Super Real Mahjong - Premium Collection (Japan).zip,Super Real Mahjong - Premium Collection,jp,87597,87
Tsunagete Pon! 2 (Japan).zip,Tsunagete Pon! 2,jp,47047,
Wrestling Madness (Japan) (En) (Beta).zip,Wrestling Madness,jp,47071,
