path,ssName,ssRegion,ssId,confidence
"Barbie - Fashion Pack Games (USA, Europe) (GB Compatible).zip",Barbie - Fashion Pack Games,"us,eu",81972,61
Barbie - Magic Genie Adventure (USA).zip,Barbie - Magic Genie Adventure,us,81973,86
Barbie - Ocean Discovery (USA) (GB Compatible).zip,Barbie - Ocean Discovery,us,81969,
Barbie - Pet Rescue (USA).zip,Barbie - Pet Rescue,us,36865,79
Barcode Taisen Bardigun (Japan) (Rev 1) (SGB Enhanced) (GB Compatible).zip,Barcode Taisen Bardigun,jp,81982,47
"Bass Masters Classic (USA, Europe) (GB Compatible).zip",Bass Masters Classic,"us,eu",36867,54
Batman - Chaos in Gotham (USA).zip,"New Batman Adventures  - Chaos In Gotham, The",us,82523,61
Batman Beyond - Return of the Joker (USA).zip,Batman Beyond - Return Of The Joker,us,36868,82
Battle Fishers (Japan).zip,Gakuen Battle Fishers - Yoky Shiimono Wa Tsure,jp,81985,
"Battleship (USA, Europe) (GB Compatible).zip",Battleship,"us,eu",81986,
BattleTanx (USA).zip,Battletanx,us,36869,60
Beatmania GB 2 - Gotcha Mix (Japan) (SGB Enhanced) (GB Compatible).zip,Beatmania GB 2 - Gotcha Mix,jp,81993,
Beatmania GB (Japan) (SGB Enhanced) (GB Compatible).zip,Beatmania GB,jp,81991,
Beatmania GB - Gotcha Mix 2 (Japan).zip,Beatmania Gb - Gotcha Mix 2,jp,81992,79
Beauty and the Beast - A Board Game Adventure (USA) (SGB Enhanced) (GB Compatible).zip,Beauty And The Beast - A Board Game Adventure,us,81995,66
Beyblade - Fighting Tournament (Japan).zip,Beyblade - Fighting Tournament,jp,81997,83
Bikkuriman 2000 - Charging Card GB (Japan) (SGB Enhanced) (GB Compatible).zip,Bikkuriman 2000 - Charging Card Gb,jp,82000,61
"Billy Bob's Huntin' 'n' Fishin' (USA, Europe).zip",Billy Bob's Huntin' 'n' Fishin',"us,eu",82001,78
"Bionic Commando - Elite Forces (USA, Australia).zip",Bionic Commando - Elite Forces,us,36871,74
"Black Bass - Lure Fishing (USA, Europe) (GB Compatible).zip",Black Bass - Lure Fishing,"us,eu",37040,60
"Black Onyx, The (Japan).zip","Black Onyx, The",jp,82852,71
"Blade (USA, Europe).zip",Blade,"us,eu",36872,
"Blaster Master - Enemy Below (USA, Europe) (SGB Enhanced) (GB Compatible).zip",Blaster Master - Enemy Below,"us,eu",37041,53
Blue's Clues - Blue's Alphabet Book (USA).zip,Blue's Clues - Blue's Alphabet Book,us,82008,88
Boarder Zone (USA).zip,Boarder Zone,us,82807,
Bob the Builder - Fix it Fun! (USA).zip,Bob The Builder - Fix It Fun!,us,82010,79
Boku no Camp-jou (Japan).zip,Boku No Camp-jou,jp,82012,68
Bomber Man Max - Ain Version (Japan).zip,Bomber Man Max - Ain Version,jp,82015,82
Bomberman Max - Blue Champion (USA).zip,Bomberman Max - Blue Champion,us,36874,85
Bomberman Max - Red Challenger (USA).zip,Bomberman Max - Red Challenger,us,37042,86
Bomberman Quest (USA) (SGB Enhanced) (GB Compatible).zip,Bomberman Quest,us,37043,
Bouken! Dondoko-tou (Japan).zip,Bouken! Dondoko-tou,jp,82022,76
Brave Saga - Shinshou Astaria (Japan).zip,Brave Saga - Shinshou Astaria,jp,82023,83
"Buffy the Vampire Slayer (USA, Europe).zip",Buffy The Vampire Slayer,"us,eu",36877,70
"Bug's Life, A (USA) (SGB Enhanced) (GB Compatible).zip","Bug's Life, A",us,82027,39
"Bugs Bunny - Crazy Castle 3 (USA, Europe) (GB Compatible).zip",Bugs Bunny - Crazy Castle 3,"us,eu",36878,61
Bugs Bunny in - Crazy Castle 4 (USA).zip,Bugs Bunny : Crazy Castle 4,us,82025,
Burger Burger Pocket - Hamburger Simulation (Japan) (SGB Enhanced) (GB Compatible).zip,Burger Burger Pocket,jp,82030,38
Burger Paradise International (Japan).zip,Burger Paradise International,jp,82031,83
"Bust-A-Move 4 (USA, Europe) (GB Compatible).zip",Bust-A-Move 4,"us,eu",82657,
"Bust-A-Move Millennium (USA, Europe).zip",Bust-a-move Millennium,"us,eu",37045,65
"Buzz Lightyear of Star Command (USA, Europe).zip",Buzz Lightyear Of Star Command,"us,eu",82032,74
"Caesars Palace II (USA, Europe).zip",Caesars Palace 2,"us,eu",82033,59
"Cannon Fodder (USA) (En,Fr,De,Es,It).zip",Cannon Fodder,us,36880,49
Card Sharks (USA) (Proto).zip,Card Sharks,us,82035,55
Cardcaptor Sakura - Itsumo Sakura-chan to Issho (Japan) (Rev 2) (GB Compatible).zip,Cardcaptor Sakura - Itsumo Sakura-chan To Issho,jp,82036,71
Cardcaptor Sakura - Tomoeda Shougakkou Daiundoukai (Japan).zip,Cardcaptor Sakura - Tomoeda Shougakkou Daiundoukai,jp,82037,89
"Carl Lewis Athletics 2000 (Europe) (En,Fr,De,Es,It,Nl).zip",Carl Lewis Athletics 2000,eu,82038,60
"Carmageddon - Carpocalypse Now (USA, Europe) (En,Fr,Es,It).zip",Carmageddon - Carpocalypse Now,"us,eu",82040,65
Casper (USA).zip,Casper,us,82041,55
"Caterpillar Construction Zone (USA, Europe) (GB Compatible).zip",Caterpillar Construction Zone,"us,eu",37046,63
Catwoman (USA).zip,Catwoman,us,36882,62
Catz (USA).zip,Catz,us,82044,
Centipede (USA) (GB Compatible).zip,Centipede,us,36883,41
"Championship Motocross 2001 featuring Ricky Carmichael (USA, Europe).zip",Championship Motocross 2001 Featuring Ricky Carmichael,"us,eu",82045,84
Chase H.Q. - Secret Police (USA) (SGB Enhanced) (GB Compatible).zip,Chase H.q. - Secret Police,us,36884,54
"Checkmate (Japan) (En,Ja) (GB Compatible).zip",Checkmate,jp,82047,
Chee-Chai Alien (Japan) (Rumble Version).zip,Chee-chai Alien,jp,82048,47
"Chessmaster (USA, Europe) (GB Compatible).zip",Chessmaster,"us,eu",82049,
Chi to Ase to Namida no Koukou Yakyuu (Japan).zip,Chi To Ase To Namida No Koukou Yakyuu,jp,82050,79
Chibi Maruko-chan - Go Chounai Minna de Game Da yo! (Japan).zip,Chibi Maruko-chan - Go Chounai Minna De Game Da Yo!,jp,82051,86
"Chicken Run (USA, Europe) (En,Fr,De,Es,It).zip",Chicken Run,"us,eu",36885,39
Choro Q - Hyper Customable GB (Japan) (SGB Enhanced) (GB Compatible).zip,Choro Q - Hyper Customable Gb,jp,82053,57
Classic Bubble Bobble (USA) (SGB Enhanced) (GB Compatible).zip,Classic Bubble Bobble,us,37047,51
Colin McRae Rally (Europe).zip,Colin Mcrae Rally,eu,82054,68
Columns GB - Tezuka Osamu Characters (Japan) (SGB Enhanced) (GB Compatible).zip,Columns Gb - Tezuka Osamu Characters,jp,36886,61
Command Master (Japan).zip,Command Master,jp,82056,70
"Commander Keen (USA, Europe).zip",Commander Keen,"us,eu",36887,61
"Conker's Pocket Tales (USA, Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible).zip",Conker's Pocket Tales,"us,eu",36888,41
