path,ssName,ssRegion,ssId,confidence
Backgammon (Europe).zip,Backgammon,eu,14002,61
Backgammon (USA).zip,Backgammon,us,14002,67
Bank Heist (Europe).zip,Bank Heist,eu,14017,61
Bank Heist (USA).zip,Bank Heist,us,14017,67
Barnstorming (Brazil) (Unl).zip,Barnstorming,br,37681,56
Barnstorming (Europe).zip,Barnstorming,eu,37681,65
Barnstorming (USA).zip,Barnstorming,us,37681,71
Base Attack (Europe).zip,Base Attack,eu,51188,63
Basic Math (Europe).zip,Basic Math,eu,14056,61
Basic Math (USA).zip,Basic Math,us,14056,67
BASIC Programming (Europe).zip,Basic Programming,eu,51156,55
BASIC Programming (USA).zip,Basic Programming,us,51156,59
Basketball (Europe).zip,Basketball,eu,14024,61
Basketball (USA).zip,Basketball,us,14024,67
Battlezone (Europe).zip,Battlezone,eu,37682,61
"Battlezone (Japan, USA).zip",Battlezone,"us,jp",37682,54
"Battlezone (Japan, USA) (Beta) (1983-05-02).zip",Battlezone,"us,jp",37682,35
"Battlezone (Japan, USA) (Beta) (1983-05-12).zip",Battlezone,"us,jp",37682,35
Beamrider (Europe).zip,Beamrider,eu,14015,58
Beamrider (USA).zip,Beamrider,us,14015,64
Beany Bopper (Brazil) (Unl).zip,Beany Bopper,br,37683,56
Beany Bopper (USA).zip,Beany Bopper,us,37683,71
Beat'Em & Eat'Em (Brazil) (Unl).zip,Beat 'em And Eat 'em,br,51157,47
Beat'Em & Eat'Em (Europe).zip,Beat 'em And Eat 'em,eu,51157,53
Beat'Em & Eat'Em (USA).zip,Beat 'em And Eat 'em,us,51157,57
Berenstain Bears (USA).zip,Berenstain Bears,us,37685,76
Bermuda Triangle (Europe).zip,Bermuda Triangle,eu,37686,71
Bermuda Triangle (USA).zip,Bermuda Triangle,us,37686,76
Berzerk (Brazil) (Unl).zip,Berzerk,br,37687,42
Berzerk (Europe).zip,Berzerk,eu,37687,52
"Berzerk (Japan, USA).zip",Berzerk,"us,jp",37687,45
Big Bird's Egg Catch (Europe).zip,Big Bird's Egg Catch,eu,14011,75
"Big Bird's Egg Catch (Japan, USA).zip",Big Bird's Egg Catch,"us,jp",14011,70
"Big Bird's Egg Catch (Japan, USA) (Beta) (1982-12-08).zip",,,,
"Big Bird's Egg Catch (Japan, USA) (Beta) (1983-05-02).zip",,,,
"Big Bird's Egg Catch (Japan, USA) (Beta) (1983-05-17).zip",,,,
Bionic Breakthrough (USA) (Proto).zip,Bionic Breakthrough,us,51189,68
Black Jack (Europe).zip,Blackjack,eu,14083,50
Black Jack (USA).zip,Blackjack,us,14083,55
Blueprint (Europe).zip,Blueprint,eu,37688,58
Blueprint (USA).zip,Blueprint,us,37688,64
Blueprint (USA) (Beta).zip,Blueprint,us,37688,51
BMX Air Master (Australia).zip,Bmx Air Master,au,51332,55
BMX Air Master (Europe).zip,Bmx Air Master,eu,51332,59
BMX Air Master (USA).zip,Bmx Air Master,us,51332,63
Bobby is Going Home (Brazil) (NTSC) (Unl).zip,Bobby Is Going Home,br,87710,56
Bobby is Going Home (Brazil) (PAL) (Unl).zip,Bobby Is Going Home,br,87710,57
Bobby is Going Home (Europe).zip,Bobby Is Going Home,eu,87710,71
Bobby is Going Home (Europe) (Beta).zip,Bobby Is Going Home,eu,87710,62
Bobby is Going Home (USA).zip,Bobby Is Going Home,us,87710,75
Boggle (USA) (Proto) (1978-08-07).zip,Boggle,us,51190,
Boing! (Europe).zip,Boing!,eu,37689,48
Boing! (USA).zip,Boing!,us,37689,55
Bouncin' Baby Bunnies (USA) (Proto).zip,Bouncin' Baby Bunnies,us,200223,70
Bowling (Europe).zip,Bowling,eu,14053,52
Bowling (USA).zip,Bowling,us,14053,58
Boxen (Germany) (En).zip,Boxing,de,14084,
Boxing (Brazil) (Unl).zip,Boxing,br,14084,
Boxing (Europe).zip,Boxing,eu,14084,48
Boxing (USA).zip,Boxing,us,14084,55
Brain Games (Europe).zip,Brain Games,eu,14050,63
Brain Games (USA).zip,Brain Games,us,14050,69
Breakout (Europe).zip,Breakout,eu,14016,55
"Breakout ~ Breakaway IV (Japan, USA).zip",Breakout ~ Breakaway IV,"us,jp",14016,
Bridge (Europe).zip,Bridge,eu,137013,48
Bridge (USA).zip,,,,
Bridge (USA) (v1.1).zip,Bridge,us,137013,41
Buck Rogers - Planet of Zoom (Europe).zip,Buck Rogers - Planet Of Zoom,eu,51192,78
Buck Rogers - Planet of Zoom (USA).zip,Buck Rogers - Planet Of Zoom,us,51192,82
Bugs (Europe).zip,Bugs,eu,37691,44
Bugs (USA).zip,Bugs,us,37691,44
Bugs Bunny (USA) (Proto 1).zip,Bugs Bunny,us,37692,50
Bugs Bunny (USA) (Proto 2).zip,Bugs Bunny,us,37692,50
Bump 'n' Jump (Europe).zip,Bump 'n' Jump,eu,51330,67
Bump 'n' Jump (USA).zip,Bump 'n' Jump,us,51330,72
Bumper Bash (Europe).zip,Bumper Bash,eu,14071,63
Bumper Bash (USA).zip,Bumper Bash,us,14071,69
BurgerTime (USA).zip,Burgertime,us,37693,60
Burning Desire (Europe).zip,Burning Desire,eu,51193,68
Burning Desire (USA).zip,Burning Desire,us,51193,74
Cabbage Patch Kids - Adventures in the Park (USA) (Proto) (1984-09-13).zip,Cabbage Patch Kids - Adventures In The Park,us,51194,70
Cakewalk (Europe).zip,Cakewalk,eu,14116,55
Cakewalk (USA).zip,Cakewalk,us,14116,62
California Games (Europe).zip,California Games,eu,58693,71
California Games (USA).zip,California Games,us,58693,76
Canyon Bomber (USA).zip,Canyon Bomber,us,14073,72
Care Bears (USA) (Proto).zip,Care Bears,us,59419,53
Carnival (Europe).zip,Carnival,eu,37694,59
Carnival (USA).zip,Carnival,us,37694,62
Casino (Europe).zip,Casino,eu,14065,48
Casino ~ Poker Plus (USA).zip,Casino,us,14065,42
Cat Trax (USA).zip,Cat Trax,us,59420,62
Cathouse Blues (USA).zip,Cathouse Blues,us,51195,74
Centipede (Europe).zip,Centipede,eu,37695,58
Centipede (Europe) (Beta).zip,Centipede,eu,37695,47
"Centipede (Japan, USA).zip",Centipede,"us,jp",37695,51
Challenge (Canada).zip,Challenge,ca,51196,58
"Challenge of.... NEXAR, The (Europe).zip","Challenge Of Nexar, The",eu,51197,57
"Challenge of.... NEXAR, The (USA).zip","Challenge Of Nexar, The",us,51197,60
Championship Soccer (Europe).zip,Championship Soccer,eu,14135,75
Championship Soccer ~ Soccer (USA).zip,Championship Soccer,us,14135,67
Chase the Chuck Wagon (USA).zip,Chase The Chuck Wagon,us,87723,77
Checkers (USA).zip,Checkers,us,14085,62
China Syndrome (Europe).zip,China Syndrome,eu,37697,68
China Syndrome (USA).zip,China Syndrome,us,37697,74
Chopper Command (Europe).zip,Chopper Command,eu,58694,70
Chopper Command (USA).zip,Chopper Command,us,58694,75
Chuck Norris Superkicks (USA).zip,Chuck Norris Superkicks,us,59422,82
Circus Atari (Europe).zip,Circus Atari,eu,14134,65
"Circus Atari (Japan, USA).zip",Circus Atari,"us,jp",14134,59
Coco Nuts (USA).zip,Coco Nuts,us,51199,64
Codebreaker (Europe).zip,Code Breaker,eu,87726,56
Codebreaker (USA).zip,Code Breaker,us,87726,61
Col 'N' (Europe) (Unl).zip,,,,
Color Bar Generator (USA).zip,,,,
Colors (Europe) (Proto).zip,,,,
Combat (Europe).zip,Combat,eu,14006,
Combat Two (USA) (Proto).zip,Combat Two,us,59424,53
Combat ~ Tank-Plus (USA).zip,,,,
Commando (Europe).zip,Commando,eu,37701,
Commando (USA).zip,Commando,us,37701,
Commando (USA) (Alt 1).zip,Commando,us,37701,
Commando Raid (Europe).zip,Commando Raid,eu,59425,67
Commando Raid (USA).zip,Commando Raid,us,59425,72
Communist Mutants from Space (Europe).zip,Communist Mutants From Space,eu,87729,78
Communist Mutants from Space (Europe) (Beta).zip,,,,
Communist Mutants from Space (USA).zip,Communist Mutants From Space,us,87729,82
Communist Mutants from Space (USA) (Beta).zip,,,,
Computer Chess (USA) (Proto).zip,,,,
Condor Attack (USA).zip,Condor Attack,us,51201,72
Confrontation (USA) (Proto).zip,Confrontation,us,51202,59
Congo Bongo (USA).zip,Congo Bongo,us,37702,69
Cookie Monster Munch (USA).zip,Cookie Monster Munch,us,37703,80
Cosmic Ark (USA).zip,Cosmic Ark,us,59427,67
Cosmic Commuter (USA).zip,Cosmic Commuter,us,14104,75
Cosmic Creeps (USA).zip,Cosmic Creeps,us,58698,72
Cosmic Swarm (USA).zip,Cosmic Swarm,us,59428,71
Crack'ed (USA) (Proto).zip,Crack'ed,us,51204,47
Crackpots (USA).zip,Crackpots,us,37705,64
Crash Dive (USA).zip,Crash Dive,us,59429,67
Crazy Climber (USA).zip,Crazy Climber,us,37707,72
Cross Force (USA).zip,Cross Force,us,59430,69
Crossbow (USA).zip,Crossbow,us,37710,62
Crypts of Chaos (USA).zip,Crypts Of Chaos,us,37711,70
Crystal Castles (USA).zip,Crystal Castles,us,14054,75
Cubicolor (USA) (Proto).zip,Cubicolor,us,37712,50
Custer's Revenge (USA).zip,Custer's Revenge,us,58699,76
Dancing Plate (USA).zip,Dancing Plate,us,51207,72
Dark Cavern (USA).zip,Dark Cavern,us,59432,69
Dark Chambers (USA).zip,Dark Chambers,us,37713,72
Deadly Duck (USA).zip,Deadly Duck,us,37715,69
Death Trap (USA).zip,Death Trap,us,59433,67
Defender (USA).zip,Defender,us,14079,
Demolition Herby (USA).zip,Demolition Herby,us,37716,76
Demon Attack (USA) (Rev 1).zip,Demon Attack,us,58700,57
Demons to Diamonds (USA).zip,Demons To Diamonds,us,14060,74
Depth Charge (USA) (Proto).zip,Depth Charge,us,110930,57
Desert Falcon (USA).zip,Desert Falcon,us,14021,72
Dice Puzzle (Europe).zip,Dice Puzzle,eu,51208,63
Dice Puzzle (USA).zip,Dice Puzzle,us,51208,69
Dig Dug (USA).zip,Dig Dug,us,37717,58
Dishaster (USA).zip,,,,
Dodge 'Em (Europe).zip,Dodge 'em,eu,14132,52
Dodge 'Em ~ Dodger Cars (USA).zip,Dodge 'em,us,14132,38
Dolphin (USA).zip,Dolphin,us,14072,58
Donald Duck's Speedboat (USA) (Proto).zip,Donald Duck's Speedboat,us,51209,72
Donkey Kong (USA).zip,Donkey Kong,us,13983,69
Donkey Kong Junior (USA).zip,Donkey Kong Junior,us,59435,78
Double Dragon (USA).zip,Double Dragon,us,59436,72
Double Dunk (USA).zip,Double Dunk,us,59437,69
Dragon Defender (Europe).zip,Dragon Defender,eu,59438,70
Dragonfire (USA).zip,Dragonfire,us,37718,67
Dragonstomper (USA).zip,Dragonstomper,us,87741,72
Dragster (USA).zip,Dragster,us,14086,62
Dukes of Hazzard (USA).zip,Dukes Of Hazzard,us,51211,71
Dumbo's Flying Circus (USA) (Proto).zip,Dumbo's Flying Circus,us,59443,70
Dune (USA) (Proto).zip,Dune,us,59444,
E.T. - The Extra-Terrestrial (USA).zip,E.t. The Extra-terrestrial,us,37731,75
"Earth Dies Screaming, The (USA).zip","Earth Dies Screaming, The",us,37720,83
Eggomania (USA).zip,Eggomania,us,37722,64
Elevator Action (USA) (Proto).zip,Elevator Action,us,37723,62
Elf Adventure (USA) (Proto).zip,Elf Adventure,us,136960,59
Eli's Ladder (USA).zip,Eli's Ladder,us,37725,71
Elk Attack (USA) (Proto).zip,Elk Attack,us,51216,53
Encounter at L-5 (USA).zip,Encounter At L-5,us,37727,71
Enduro (USA).zip,Enduro,us,37728,55
"Entity, The (USA) (Proto).zip","Entity, The",us,51218,55
Entombed (USA).zip,Entombed,us,37729,62
Escape from the Mindmaster (USA).zip,Escape From The Mindmaster,us,87746,77
Espial (USA).zip,Espial,us,14074,55
Exocet (Europe).zip,Exocet,eu,37733,48
Extra Terrestrials (USA).zip,Extra Terrestrials,us,106811,78
Fantastic Voyage (USA).zip,Fantastic Voyage,us,37734,76
Farmyard Fun (USA).zip,Farmyard Fun,us,51221,71
Fast Eddie (USA).zip,Fast Eddie,us,37735,67
Fast Food (USA).zip,Fast Food,us,37736,64
Fatal Run (Europe).zip,Fatal Run,eu,14117,58
Fatal Run (USA).zip,Fatal Run,us,14117,64
Fathom (USA).zip,Fathom,us,37737,55
Final Approach (USA).zip,Final Approach,us,37738,74
Fire Fighter (USA).zip,Fire Fighter,us,37740,71
Fire Fly (USA).zip,Fire Fly,us,37741,62
Fire Spinner (USA).zip,,,,
Fireball (USA).zip,Fireball,us,87750,62
Fishing Derby (USA).zip,Fishing Derby,us,14136,72
Flag Capture ~ Capture (USA).zip,Flag Capture,us,14100,55
Flash Gordon (USA).zip,Flash Gordon,us,37742,71
Football (USA).zip,Football,us,14022,62
Forest (Europe).zip,Forest,eu,37743,48
Frankenstein's Monster (USA).zip,Frankenstein's Monster,us,37745,81
Freeway (USA).zip,Freeway,us,14101,58
Frisco (USA).zip,Frisco,us,51225,55
Frog Demo (Europe).zip,,,,
Frog Pond (USA) (Proto).zip,Frog Pond,us,51226,50
Frogger (USA).zip,Frogger (Parker Brothers),us,37747,48
Frogger II - Threeedeep! (USA).zip,Frogger 2 - Threeedeep!,us,51227,77
Frogs and Flies (USA).zip,Frogs And Flies,us,51228,70
Front Line (USA).zip,Front Line,us,14118,67
Frostbite (USA).zip,Frostbite,us,14047,64
Funky Fish (USA) (Proto).zip,Funky Fish,us,59449,53
G.I. Joe - Cobra Strike (USA).zip,G.I. Joe: Cobra Strike,us,58686,
Galaxian (USA).zip,Galaxian,us,37749,62
Gamma-Attack (USA).zip,Gamma-attack,us,37750,65
Gangster Alley (USA).zip,Gangster Alley,us,137381,74
Garfield (USA) (Proto).zip,Garfield,us,51230,47
Gas Hog (USA).zip,Gas Hog,us,14096,58
Gauntlet (USA).zip,Gauntlet,us,37752,62
Ghost Manor (USA).zip,Ghost Manor,us,14042,69
Ghostbusters (USA).zip,Ghostbusters,us,14003,
Ghostbusters II (Europe).zip,Ghostbusters 2,eu,59450,62
Gigolo (USA).zip,Gigolo,us,51232,55
Glacier Patrol (USA).zip,Glacier Patrol,us,14089,74
Glib - Video Word Game (USA).zip,Glib : Video Word Game,us,37754,
Going-Up (USA) (Proto).zip,Going-Up,us,369548,47
Golf (USA).zip,Golf,us,14041,44
"Good Luck, Charlie Brown (USA) (Proto).zip","Good Luck, Charlie Brown",us,191765,73
Gopher (USA).zip,Gopher,us,37755,55
Gorf (USA).zip,Gorf,us,37756,44
Grand Prix (USA).zip,Grand Prix,us,59453,67
Gravitar (USA).zip,Gravitar,us,37758,62
Great Escape (Europe).zip,Great Escape,eu,14014,65
Great Escape (USA).zip,Great Escape,us,14014,71
Gremlins (USA).zip,Gremlins,us,14013,62
Grover's Music Maker (USA) (Proto).zip,Grover's Music Maker,us,51233,69
Guardian (USA).zip,Guardian,us,37759,62
Gyruss (USA).zip,Gyruss,us,14028,55
H.E.R.O. (USA).zip,H.e.r.o.,us,14029,38
Halloween (USA).zip,Halloween,us,37761,64
Hangman ~ Spelling (USA).zip,Hangman,us,14113,40
Hard-Head (USA) (Proto).zip,,,,
Harem (USA) (Proto).zip,Harem,us,51235,
Haunted House (USA).zip,Haunted House,us,13998,72
Hell Driver (Europe).zip,Hell Driver,eu,51282,
Hole Hunter (USA).zip,,,,
Holey Moley (USA) (Proto).zip,Holey Moley,us,37762,55
Home Run ~ Baseball (USA).zip,Home Run ~ Baseball,us,14111,
Human Cannonball ~ Cannon Man (USA).zip,Human Cannonball,us,14098,58
Hunt & Score ~ Memory Match (USA).zip,,,,
I Want My Mommy (USA).zip,I Want My Mommy,us,87771,
I.Q. 180 (USA).zip,,,,
I.Q. Memory Teaser (Europe).zip,I.q. Memory Teaser,eu,87772,69
Ice Hockey (USA).zip,Ice Hockey,us,14037,67
Ikari Warriors (USA).zip,Ikari Warriors,us,37764,74
Immies & Aggies (USA) (Proto).zip,Immies And Aggies,us,51238,56
Indy 500 ~ Race (USA).zip,Indy 500,us,14080,48
Infiltrate (USA).zip,Infiltrate,us,37765,67
International Soccer (USA).zip,International Soccer,us,59455,80
IQ 180 (USA).zip,,,,
Ixion (USA) (Proto).zip,Ixion,us,51243,
James Bond 007 (USA).zip,James Bond 007,us,37767,74
Jawbreaker (USA).zip,Jawbreaker,us,37769,67
Journey Escape (USA).zip,Journey Escape,us,59457,74
Joust (USA).zip,Joust,us,14020,50
Jr. Pac-Man (USA).zip,Jr. Pac-man,us,59458,62
Jungle Fever ~ Knight on the Town (USA).zip,Jungle Fever/knight On The Town,us,87780,73
Jungle Hunt (USA).zip,Jungle Hunt,us,14061,69
Kabobber (USA) (Proto).zip,Kabobber,us,51246,47
Kaboom! (USA).zip,Kaboom!,us,14035,58
Kamikaze Saucers (USA) (Proto).zip,Kamikaze Saucers,us,51247,64
Kangaroo (USA).zip,Kangaroo,us,37771,62
Karate (USA).zip,Karate,us,14114,55
Keystone Kapers (USA).zip,Keystone Kapers,us,37772,75
Killer Satellites (USA).zip,Killer Satellites,us,87781,77
King Kong (USA).zip,King Kong,us,59460,64
Klax (Europe).zip,Klax,eu,14057,
Klax (USA).zip,Klax,us,14057,
Kool-Aid Man (USA).zip,Kool-aid Man,us,14087,65
Krull (USA).zip,Krull,us,37774,50
Kung-Fu Master (USA).zip,Kung-fu Master,us,59461,68
Kyphus (USA) (Proto).zip,Kyphus,us,59462,40
Laaser Voley (Europe) (Pirate).zip,Laser Volley,eu,87787,48
Lady In Wading (USA).zip,Lady In Wading,us,51249,74
Laser Blast (USA).zip,Laser Blast,us,14110,69
Laser Gates (USA).zip,Laser Gates,us,14108,69
Lasercade (USA) (Proto).zip,Lasercade,us,51250,50
Lilly Adventure (Europe).zip,Lilly Adventure,eu,59463,70
Lilly Adventure (USA).zip,Lilly Adventure,us,59463,75
Lochjaw (USA).zip,Lochjaw,us,37776,58
Lock 'n' Chase (USA).zip,Lock 'n' Chase,us,59464,74
London Blitz (USA).zip,London Blitz,us,37777,71
Looping (USA) (Proto).zip,Looping,us,51252,44
"Lord of the Rings, The - Journey to Rivendell (USA) (Proto).zip","Lord Of The Rings - Journey To Rivendell, The",us,59466,70
Lost Luggage (USA).zip,Lost Luggage,us,59467,71
M.A.D. (USA).zip,M.A.D.,us,135553,
M.A.S.H (USA).zip,,,,
MagiCard (USA).zip,,us,,
Malagai (USA).zip,Malagai,us,37780,58
Mangia' (USA).zip,Mangia',us,37781,58
Marauder (USA).zip,Marauder,us,37782,62
Marine Wars (USA).zip,Marine Wars,us,14066,69
Mario Bros. (USA).zip,Mario Bros.,us,37783,69
Master Builder (USA).zip,Master Builder,us,14092,74
Masters of the Universe - The Power of He-Man (USA).zip,Masters Of The Universe - The Power Of He-man,us,51256,82
Math Gran Prix (USA).zip,Math Gran Prix,us,14137,74
Maze Craze - A Game of Cops 'n Robbers ~ Maze Mania - A Game of Cops 'n Robbers (USA).zip,Maze Craze,us,14131,
Mazy Match (USA) (Proto).zip,Mazy Match,us,107163,53
McDonald's - Golden Arches Adventure (USA) (Proto).zip,Mcdonald's - Golden Arches Adventure,us,87795,78
Mega Force (USA).zip,Mega Force,us,59468,67
MegaBoy (USA).zip,Megaboy,us,51257,50
MegaMania - A Space Nightmare (USA).zip,MegaMania : A Space Nightmare,us,37787,
Mein Weg (Germany) (En).zip,Mein Weg,de,51196,
Meltdown (USA) (Proto).zip,Meltdown,us,51258,47
Midnight Magic (USA).zip,Midnight Magic,us,58701,74
Millipede (USA).zip,Millipede,us,14077,64
Mind Maze (USA).zip,Mind Maze,us,59469,64
Miner 2049er - Starring Bounty Bob (USA).zip,Miner 2049er : Starring Bounty Bob,us,58702,
Miner 2049er Volume II (USA).zip,Miner 2049er Volume 2,us,14044,75
Mines of Minos (USA).zip,Mines Of Minos,us,37790,68
Miniature Golf ~ Arcade Golf (USA).zip,Miniature Golf,us,14124,54
Miss Piggy's Wedding (USA) (Proto).zip,Miss Piggy's Wedding,us,59471,69
Missile Command (USA).zip,Missile Command,us,14038,75
Missile Control (Europe).zip,Missile Control,eu,59472,70
Missile War ~ Astro War (Europe).zip,,,,
"Mission 3,000 A.D. (Europe).zip",Mission 3000 A.d.,eu,87805,67
"Mission 3,000 A.D. (USA).zip",Mission 3000 A.d.,us,87805,71
Mission Survive (Europe).zip,Mission Survive,eu,51261,70
Mogul Maniac (USA).zip,Mogul Maniac,us,37792,71
Monster Cise (USA) (Proto).zip,Monstercise,us,87807,49
Montezuma's Revenge - Featuring Panama Joe (USA).zip,Montezuma's Revenge,us,14025,54
Moon Patrol (USA).zip,Moon Patrol,us,59473,69
Moonsweeper (USA).zip,Moonsweeper,us,37793,69
Morse Code Tutor (USA).zip,,us,,
Motocross (USA).zip,Motocross,us,87809,64
Motocross Racer (USA).zip,Motocross Racer,us,14078,75
MotoRodeo (USA).zip,Motorodeo,us,14126,57
Mountain King (USA).zip,Mountain King,us,37794,72
Mouse Trap (Europe).zip,Mouse Trap,eu,14031,61
Mouse Trap (USA).zip,Mouse Trap,us,14031,67
Mr. Do! (USA).zip,Mr. Do!,us,87810,58
Mr. Do!'s Castle (USA).zip,Mr. Do!'s Castle,us,14102,76
Mr. Postman (Europe).zip,Mr. Postman,eu,59475,63
Mr. Postman (USA).zip,Mr. Postman,us,59475,69
Ms. Pac-Man (USA).zip,Ms. Pac-man,us,59476,62
"Music Machine, The (USA).zip","Music Machine, The",us,51263,78
My Golf (Europe).zip,My Golf,eu,59477,52
"Mysterious Thief, A (USA) (Proto).zip",,us,,
Name This Game (USA).zip,Name This Game,us,59478,74
Night Driver (USA).zip,Night Driver,us,14040,71
Nightmare (Europe).zip,Nightmare,eu,51265,58
No Escape! (USA).zip,No Escape!,us,59479,67
Nuts (Europe).zip,Nuts,eu,51266,38
Nuts (USA).zip,Nuts,us,51266,44
O Monstro Marinho (Europe).zip,,eu,,
Obelix (USA).zip,Obelix,us,14049,55
Off the Wall (USA).zip,Off The Wall,us,59480,65
Off Your Rocker (USA) (Proto).zip,Off Your Rocker,us,37795,62
"Official Frogger, The (USA).zip","Official Frogger, The",us,51267,81
Oink! (USA).zip,Oink!,us,37796,50
Omega Race (USA).zip,Omega Race,us,14045,67
Open Sesame (Europe) (Bit Corporation).zip,,eu,,
Open Sesame (Europe) (Goliath).zip,Open Sesame,eu,87771,49
Oscar's Trash Race (USA).zip,Oscar's Trash Race,us,87817,78
Othello (USA).zip,Othello,us,14030,58
Out of Control (USA).zip,Out Of Control,us,59481,68
Outlaw (Europe).zip,Outlaw,eu,14026,
Outlaw ~ Gunslinger (USA).zip,Outlaw ~ Gunslinger,us,14026,
Pac-Man (USA).zip,Pac-Man,us,13984,
Panda Chase (Europe).zip,Panda Chase,eu,59482,63
Parachute (Europe).zip,Parachute,eu,51269,58
"Party Mix - Bop a Buggy, Tug of War, Wizard's Keep, Down on the Line, Handcar (USA).zip","Party Mix - Bop a Buggy, Tug of War, Wizard's Keep, Down on the Line, Handcar",us,87819,
Peek-A-Boo (USA) (Proto).zip,Peek-a-boo,us,51270,42
Pengo (USA).zip,Pengo,us,37799,50
Pete Rose Baseball (USA).zip,Pete Rose Baseball,us,51271,78
Peter Penguin (Europe).zip,Peter Penguin,eu,51225,
Phantom Tank (Europe).zip,Phantom Tank,eu,87824,65
Phantom UFO (USA).zip,,us,,
Pharaoh's Curse (Europe).zip,Pharaoh's Curse,eu,51272,70
Pharaoh's Curse (USA).zip,Pharaoh's Curse,us,51272,75
Phaser Patrol (USA).zip,Phaser Patrol,us,87828,72
Phoenix (USA).zip,Phoenix,us,37803,58
Pick 'n' Pile (Europe).zip,Pick 'n Pile,eu,37804,63
Pick Up (USA) (Proto).zip,Pick Up,us,37805,44
Picnic (USA).zip,Picnic,us,37806,55
Piece o' Cake (USA).zip,Piece O' Cake,us,59486,67
Pigs in Space - Starring Miss Piggy (USA).zip,Pigs In Space Starring Miss Piggy,us,14093,82
Pitfall II - Lost Caverns (USA).zip,Pitfall 2 - Lost Caverns,us,14005,78
Pitfall! - Pitfall Harry's Jungle Adventure (USA).zip,Pitfall! : Pitfall Harry's Jungle Adventure,us,14012,
Pizza Chef (USA) (Proto).zip,Pizza Chef,us,51276,53
Planet of the Apes (USA) (Proto).zip,Planet Of The Apes,us,51277,59
