path,ssName,ssRegion,ssId,confidence
Gold Fever (World).zip,Gold Fever,wor,48375,95
"Gorf (Japan, USA).zip",Gorf,"us,jp",48381,89
Gridrunner (Europe).zip,Gridrunner,eu,48393,95
"Gridrunner (Japan, USA).zip",Gridrunner,"us,jp",48393,95
Handy Toolkit (Netherlands) (Program).zip,,eu,,
HesMon (World) (v1.1) (Alt 1) (Program).zip,,wor,,
HesMon (World) (v1.1) (Program).zip,,wor,,
HesWriter (World) (v1.1) (Program).zip,,wor,,
Hires Toolkit (World) (SYS 45056) (Program).zip,,wor,,
Home Babysitter (World).zip,Home Babysitter,wor,48414,97
Household Finance (World) (Program).zip,,wor,,
IFR (Flight Simulator) (World).zip,,wor,,
IFR (Flight Simulator) (World) (Alt 1).zip,,wor,,
"In the Chips (Japan, USA).zip",In The Chips,"us,jp",48432,88
Jawbreaker II (Europe).zip,Jawbreaker 2,eu,48445,85
"Jawbreaker II (Japan, USA).zip",Jawbreaker 2,"us,jp",48445,85
"Jelly Monsters (Japan, USA).zip",Jelly Monsters,"us,jp",48446,97
"Jungle Hunt (Japan, USA).zip",Jungle Hunt,"us,jp",48457,96
"Jupiter Lander (Japan, USA).zip",,"us,jp",,
K-Razy Antiks (Europe).zip,K-razy Antiks,eu,48460,89
K-Star Patrol (Europe).zip,K-star Patrol,eu,48461,89
Kids on Keys (World).zip,Kids On Keys,wor,48467,88
Kindercomp (World).zip,Kindercomp,wor,48470,95
Lazer Zone (World).zip,Laser Zone,wor,48490,86
Lode Runner (World).zip,Lode Runner,wor,48500,96
"Lunar Leeper (Japan, USA).zip",Lunar Leeper,"us,jp",48511,96
Mastertype (World).zip,Mastertype,wor,48525,95
"Maze (Japan, USA).zip",Maze,"us,jp",48547,89
"Maze (Japan, USA) (Alt 1).zip",Maze,"us,jp",48547,80
Medieval Joust (World).zip,Medieval Joust,wor,48552,97
Medieval Joust (World) (Alt 1).zip,Medieval Joust,wor,48552,93
Menagerie (World).zip,Menagerie,wor,48556,95
Menagerie (World) (Alt 1).zip,Menagerie,wor,48556,90
Menagerie (World) (Alt 2).zip,Menagerie,wor,48556,90
Meteor Run (Europe).zip,Meteor Run,eu,48561,95
"Mine Madness (Japan, USA).zip",Mine Madness,"us,jp",48575,96
Miner 2049'er (Europe).zip,Miner 2049'er,eu,48577,96
Miner 2049'er (Europe) (Alt 1).zip,Miner 2049'er,eu,48577,93
Mission Impossible Adventure (World) (SYS 32592).zip,Mission Impossible,wor,48587,75
"Mole Attack (Japan, USA).zip",Mole Attack,"us,jp",48591,96
"Mole Attack (Japan, USA) (Alt 1).zip",Mole Attack,"us,jp",48591,92
"Money Wars (Japan, USA).zip",Money Wars,"us,jp",48594,95
